feature
CCDC148
CCNA2
HIST1H3F
FAM179B
SC5DL
LOC100132884
ARIH1
RFWD3
MTR
PLK4
GINS3
DNAJB2
UBE2D4
DTL
LOC100507372
CHST11
MAK16
MCM10
C11orf67
LOC100505666
HABP4
NOB1
LOC100287896
GART
NANOS1
CNOT1
ANP32A
TGS1
LOC100506033
KHSRP
TCHP
ZSWIM5
C3orf17
HAUS6
SNRPA
HOXD1
HOXB5
DOCK4
PER3
DUSP8
BPHL
LOC100288637
MNF1
ARHGEF12
POLDIP3
TFAM
ARF5
TMEM234
NBEA
LOC441454
ILF3
NUP43
SMNDC1
LOC100129387
MAPKAPK2
TMED4
BRAP
SERBP1
RPL26
FRAT2
PEX10
LOC100127891
MCMBP
ZMIZ2
HIST1H4A
PLEKHA7
SRCIN1
GDE1
EXOSC9
BUB3
LOC439949
HEATR1
OR7A17
C9orf7
EIF4A1
TIPARP
PGM2
C17orf28
HNRNPA1
AEBP1
TMCC1
MDM2
CYB5A
KIAA0556
ACIN1
HMGB1
SLC39A13
HNRNPC
PPAN
RFT1
RPL22L1
GBAP1
LIAS
SCIN
PLEKHG5
MAGED2
TMEM25
SMPD1
TMUB2
TMEM150C
LANCL2
KIAA0564
LOC100506831
PXMP4
TMEM41B
UCHL5
MMP24
PIGT
GDI1
MTHFD1L
C11orf63
RBMX
ABCA3
PVRL3
RCAN3
CWF19L1
ZNF404
POC1A
PCGF6
CTSF
CDK2
BORA
CAPZA1
PLEKHH2
FREM2
PTPN9
NOTCH1
RPP14
RHOA
RPS6KA6
DIMT1
BMP4
CCDC127
DKFZp547G183
AEBP2
NUP133
BTBD10
NAGS
ZNF449
PTBP1
CCDC84
CHD1
LAMA4
LEO1
COX10
ZNF415
HAUS8
MYEOV2
METAP1
DOCK10
CCDC25
HDX
IFNA7
LOC100128893
DAD1
ATAD5
C1orf9
APOA1BP
INO80
ASUN
NARG2
PRSS3
CDKL2
C18orf32
EEF2K
ZNF793
ZNF488
CAMK2N2
SFTA3
HNRPDL
RPS2
PPTC7
LRFN3
ATXN7L2
PIAS3
OR7E14P
NUP93
BCAT1
VASN
ZNF18
MARCH7
EDC4
MAP1LC3A
C1QBP
NMI
NECAB3
DIAPH1
PUS1
CLEC11A
UHRF1
NUFIP2
AGPAT5
PIK3C2A
RCL1
RUNX1
PRG2
PCDHB6
TMCO6
C19orf48
ESD
TNKS2
ATAD1
CDCA2
WDR5
CISH
KCTD21
ZC3H18
G3BP1
DDX54
PCDHB9
CCDC121
MCM2
RPL24
TEX10
FLT1
KCNMA1
DOCK9
PELI3
IMP3
BRPF3
SETD8
TEX19
NFE2
SNRNP70
FAM3A
CREBL2
CHMP2A
LOC84989
ATAD2B
NPL
C1orf135
C10orf2
HIST1H2BM
TYMS
TMA16
LOC153546
EIF4E
NCR3
LYN
TTC23L
SLC16A1
GPR84
VEGFB
PIGB
MAD2L1
CCDC40
ARHGAP11A
PFAS
SLC17A5
TMPO
CALU
KLHDC10
PPID
ALDH18A1
TTF1
RPS14
SFPQ
BEAN1
CBR4
LHFPL4
HIST1H4D
HNRNPD
EXOC6
CHSY1
METTL17
FBXO2
CPXM1
FEM1B
HOXB8
ARID2
NCAPH
ZNF880
IPP
SEC61G
PRR15L
PABPC1L2B
MAP3K7
LINC00032
C2orf15
FLJ90757
CHCHD4
SOX2
GPNMB
RGL2
TTC12
RFC3
EXOSC8
FLJ11235
RANBP10
MARS
MCM7
C1GALT1C1
QTRTD1
FAM175B
GRIK2
ZBTB7A
RDBP
LINC00240
NUDT9
CCDC9
LINC00543
UBE3A
TMEM86A
VSTM2L
ZNF396
ZNF568
FAM123B
XPOT
ABCC6
HDLBP
RPL18
HCFC1R1
GLUD1
NSL1
ZNF30
C2orf55
TFEC
ZNF542
TMEM47
CD93
PGM2L1
LOC400464
EXOSC6
ODZ3
ASMTL
ARHGAP20
PDP2
PPP1R15B
ATP6V0E2
MB
SNHG4
NAP1L1
SCUBE3
NDUFS6
HELB
