std,Y,n,tissue
OPM2,2.048549,3,LYMPH
P12ICHIKAWA,2.6757195,2,LYMPH
P31FUJ,0.674952,3,LYMPH
PF382,3.313126,3,LYMPH
PL21,-0.798793,3,LYMPH
RAJI,4.031009,3,LYMPH
RCHACV,2.926647,3,LYMPH
REH,3.330822,3,LYMPH
RERFLCKJ,2.181238,3,LUNG
RERFLCMS,0.371595,4,LUNG
RL,3.266532,3,LYMPH
RPMI8226,1.174709,3,LYMPH
RPMI8402,3.102201,3,LYMPH
RS411,3.441224,3,LYMPH
SBC5,2.485546,3,LUNG
SHP77,3.788224,3,LUNG
SIGM5,2.675289,1,LYMPH
SKLU1,0.914249352604393,3,LUNG
SKM1,-2.956623,3,LYMPH
SKMES1,0.52797,4,LUNG
SKMM2,4.270846,2,LYMPH
ST486,3.1844539999999997,2,LYMPH
SUDHL1,-1.829359,1,LYMPH
SUDHL10,2.782173,3,LYMPH
SUDHL4,2.77236,3,LYMPH
SUDHL5,2.111912,3,LYMPH
SUDHL6,2.728851,3,LYMPH
SUDHL8,3.626486,3,LYMPH
SUPB15,1.8678744999999999,2,LYMPH
SUPM2,3.118656,3,LYMPH
SUPT1,3.464838,3,LYMPH
SW1271,0.729553,3,LUNG
SW1573,2.65103,3,LUNG
THP1,2.289747,3,LYMPH
WSUDLCL2,3.722986,3,LYMPH
