std,Y,n,tissue
OCIAML5,1.4829694999999998,2,LYMPH
OCILY19,1.395283,2,LYMPH
OCIM1,1.1010505,2,LYMPH
OPM2,1.416772,2,LYMPH
P12ICHIKAWA,1.3340290000000001,2,LYMPH
P31FUJ,1.5842285,2,LYMPH
PF382,1.2994374999999998,2,LYMPH
PL21,2.2192350000000003,2,LYMPH
RAJI,2.008012,2,LYMPH
RCHACV,0.9073305,2,LYMPH
REH,1.514858,2,LYMPH
RERFLCKJ,1.2289349999999999,2,LUNG
RERFLCMS,2.1853515000000003,2,LUNG
RL,1.4148265,2,LYMPH
RPMI8226,1.1290624999999999,2,LYMPH
RPMI8402,0.465557,2,LYMPH
RS411,1.506496,2,LYMPH
SBC5,1.0702675,2,LUNG
SHP77,1.490383,2,LUNG
SIGM5,-0.380828,1,LYMPH
SKLU1,2.183002,1,LUNG
SKM1,1.4127125,2,LYMPH
SKMES1,2.1979985,2,LUNG
SKMM2,2.222175,2,LYMPH
ST486,1.641586,2,LYMPH
SUDHL1,1.713878,1,LYMPH
SUDHL10,0.2895495,2,LYMPH
SUDHL4,0.537707,2,LYMPH
SUDHL5,0.9198845,2,LYMPH
SUDHL6,0.9380155,2,LYMPH
SUDHL8,1.1331229999999999,2,LYMPH
SUPB15,1.407233,1,LYMPH
SUPM2,0.523479,2,LYMPH
SUPT1,1.6529105,2,LYMPH
SW1271,2.788983,2,LUNG
SW1573,2.343571,2,LUNG
THP1,1.477284,2,LYMPH
WSUDLCL2,1.3705384999999999,2,LYMPH
