std,Y,n,tissue
OCIAML3,2.6682515,2,LYMPH
OCIAML5,3.325512,2,LYMPH
OCILY19,2.026164,2,LYMPH
OCIM1,2.79856,2,LYMPH
OPM2,2.981778,2,LYMPH
P12ICHIKAWA,2.037464,2,LYMPH
P31FUJ,2.107896,2,LYMPH
PF382,2.7549859999999997,2,LYMPH
PL21,3.3131655,2,LYMPH
RAJI,3.4453745,2,LYMPH
RCHACV,2.1870565,2,LYMPH
REH,2.993973,2,LYMPH
RERFLCKJ,4.0478915,2,LUNG
RERFLCMS,3.1916335,2,LUNG
RL,3.198438,2,LYMPH
RPMI8226,2.5676425,2,LYMPH
RPMI8402,1.8880985,2,LYMPH
RS411,2.337733,2,LYMPH
SBC5,3.3471295000000003,2,LUNG
SHP77,3.039645,2,LUNG
SIGM5,0.410905,1,LYMPH
SKLU1,3.724686,2,LUNG
SKM1,2.6356315,2,LYMPH
SKMES1,3.6172945,2,LUNG
SKMM2,4.697336,2,LYMPH
ST486,2.5029655,2,LYMPH
SUDHL1,1.062579,1,LYMPH
SUDHL10,1.788981,2,LYMPH
SUDHL4,2.5898195,2,LYMPH
SUDHL5,1.859432,2,LYMPH
SUDHL6,1.1888405,2,LYMPH
SUDHL8,2.9453709999999997,2,LYMPH
SUPB15,3.3532515,2,LYMPH
SUPM2,1.6817175,2,LYMPH
SUPT1,3.1457305,2,LYMPH
SW1271,3.5677465,2,LUNG
SW1573,5.1109025,2,LUNG
THP1,3.2893084999999997,2,LYMPH
WSUDLCL2,2.922904,2,LYMPH
