std,Y,n,tissue
P12ICHIKAWA,1.395373,3,LYMPH
P31FUJ,1.160098,3,LYMPH
PF382,0.814748,3,LYMPH
PL21,2.033685,3,LYMPH
RAJI,1.370767,3,LYMPH
RCHACV,0.660313,3,LYMPH
REH,1.216164,3,LYMPH
RERFLCKJ,2.50029663059818,4,LUNG
RERFLCMS,2.48840965337653,4,LUNG
RL,2.027602,3,LYMPH
RPMI8226,1.40063,3,LYMPH
RPMI8402,1.082475,3,LYMPH
RS411,1.055055,3,LYMPH
SBC5,1.917626211268595,4,LUNG
SHP77,1.296107,3,LUNG
SIGM5,0.721088,1,LYMPH
SKLU1,4.691917,4,LUNG
SKM1,1.100558,3,LYMPH
SKMES1,1.073297,4,LUNG
SKMM2,4.162967,3,LYMPH
ST486,1.40203,3,LYMPH
SUDHL1,1.514598,1,LYMPH
SUDHL10,2.0189205,2,LYMPH
SUDHL4,1.216188,3,LYMPH
SUDHL5,0.47519,3,LYMPH
SUDHL6,0.11784,3,LYMPH
SUDHL8,2.5296075,2,LYMPH
SUPB15,1.5842070000000001,2,LYMPH
SUPM2,1.135839,3,LYMPH
SUPT1,1.931589,3,LYMPH
SW1271,3.3303774885458752,4,LUNG
SW1573,3.055593454901935,4,LUNG
THP1,1.5581,3,LYMPH
WSUDLCL2,1.485031,3,LYMPH
