feature
GMFG
PTPN7
CD53
GYPC
DOCK2
FERMT3
WASL
ARHGAP15
TEAD1
LOC100506779
LCP2
TJP1
LAPTM5
HCLS1
SPN
INPP5D
SAMSN1
FAM78A
RAPH1
TSPAN6
BAIAP2L1
LRRC33
FAM177A1
IKZF1
DIRC2
DOCK8
SRGAP1
C16orf54
FBXO7
PRKCB
ATF7IP2
PFN2
MFNG
WAS
ARPC1A
LCP1
NGLY1
PPAP2C
CUEDC1
RCSD1
SH3BP4
CXADR
EPB41L4B
RHOH
ANKLE1
MARVELD2
IL2RG
KIAA1598
CD69
FLI1
DSP
ADAT2
DEF6
NFATC3
TSEN34
ICAM2
TUFT1
NUAK1
PTPRC
ARHGEF6
SLC38A5
RSL24D1
ITGA4
MYB
AK2
WIPF1
SNX7
LYL1
MYO5B
MTO1
RASSF5
ATP1B1
MANBAL
CNN3
ELMO1
EIF3A
LRRC49
RASGRP2
GLTSCR2
BTK
CFL2
KLHL6
PLDN
CETN2
C9orf3
TMTC3
ERRFI1
DDR1
RAD51
ACAP1
CSF2RB
RPL3
YIPF6
VAV1
PIK3CG
CELF2
THAP10
SMARCA1
FAM131A
PXK
BMP2K
ATP6V1D
ARIH2
RASAL3
NFIB
STAT5B
RBM5
NCKAP1
C3orf19
CISH
P2RY8
SGCE
SMCR7L
NUDT3
SLC26A11
C1orf226
PERP
NME7
LOC100499467
CPE
LOC728061
NAV2
LRMP
MYO1G
GRK6
LURAP1L
ZNRD1
GABPB1
FERMT2
CTTN
NSUN4
TXN2
STX1A
VPRBP
RTF1
TAF8
EFNA5
SEZ6L2
FKBP9
CBFA2T3
TBC1D10C
CLDN12
MORN2
FAM127B
RPL29
RASEF
GMFB
S1PR4
PDZD11
SNAP23
SETD2
GPSM3
DCP2
ARHGAP32
SIX4
PCLO
FAM174A
IFT43
SCNN1A
MID1
MKRN2
CCDC69
RIN2
BOD1
QARS
YARS
NBEAL2
TSC22D4
LIMD2
TREML2
LINC00528
SHB
BAP1
LOC100506776
SERTAD4
ZFP36L2
MET
NLRC3
KIAA0748
PPIP5K2
EIF3D
FAM59A
CARD8
PTPRF
MED23
RAC2
RND3
DDAH1
ELF1
TAGAP
CNOT10
SMARCD2
SMARCC1
KITLG
C14orf79
BNIP2
PPL
LIMCH1
TACC2
CORO1A
POMT2
SEPT6
PSD4
NAT10
KIF3B
CHMP3
INADL
DLG5
AQR
APBB1IP
POLG
YME1L1
CLASP2
TNFAIP8L2
NOL3
C10orf35
LIFR
NCKAP1L
KIAA0284
FAM127A
CDC14B
PEG10
RPL15
CBFB
VHL
PLEKHA1
IFFO1
PIK3CD
CAMK2N1
BACE1
KLF4
GNG12
ARHGDIB
TOP2B
ZNF532
PIKFYVE
ARSJ
STAT5A
AMOTL2
SLC25A38
ARHGAP30
PPP1R16B
WT1
LRP11
CDT1
KIF21B
LOC100505812
POLR1D
LAPTM4A
MDM4
KIAA1671
IQGAP2
CCDC66
TCEA1
EPB41L1
EVI2B
PPM1K
LAIR1
LBR
MAL2
DCAF15
CTTNBP2NL
PPP1R9A
EIF3E
KCTD20
YAE1D1
GULP1
TRNP1
C1orf133
GNA11
RBL1
MAX
PLS3
RPL34
BRI3
ADRBK1
KRT18
CD52
MTA2
KLF5
RBFOX2
RAD54L2
TYK2
FOXA1
MYO9B
PIK3AP1
ORC1
CAMSAP2
MLPH
ARHGAP5-AS1
FMNL1
LOC646903
TAF4B
AK1
MCM5
KIAA1244
SOWAHC
SASH3
SLC43A1
CMTM4
PA2G4
OIP5-AS1
CRIP2
ZNF207
CDC25A
CDC42BPB
PTPN22
RPL10A
LGMN
GOLM1
GIMAP2
SH3D19
SHROOM3
DOT1L
SRP72
KRT19
PTPN21
GLIS2
GNL3
GAS2L3
CTSL2
FLJ42709
RASAL2
FAM114A1
KRI1
PARVA
IL16
INPP5B
NCF4
ZNF330
MYO6
EDEM1
ARHGAP4
BIN2
LGR4
ATP9A
BLM
SLC37A3
LOC100128751
EEF1A1
ELOVL5
SFN
CBY1
KBTBD8
TPST1
RPL13A
ATG16L2
HMG20A
PTPRCAP
CTDSPL2
MAP3K9
GPRASP2
ZNF317
MST4
ABHD12
LAMA5
LOC100506668
NRSN2
EPN2
CCDC26
ITGAL
VCPIP1
TMC8
SPIRE2
LOC100130776
CD38
MTMR14
JRK
SNX21
RRN3P2
DST
ARHGAP9
MARCKS
EVI2A
TUSC3
RPS8
LOC100287628
C3orf14
MAP3K13
ENAH
DPY30
DYNC1LI2
GPX3
KIAA1377
ZNF101
C11orf52
PAPD4
NR2F1
PRKAA2
PRKCQ
ZNF503
SCML1
IL17RD
ASPHD1
UBR5
RAVER1
NCL
ARHGAP19
TFIP11
KRT8
SNX24
NSMAF
RAB8A
PTK2B
MYCBP2
FAM118A
RHOG
KDM2B
ITGAV
SEPT10
TMEM17
CAP2
EMP2
CD276
TRAF3IP3
PLEK2
ARHGAP39
KIF2A
LRRC8A
DENND1C
NPHP1
ELF3
PTS
SPIRE1
AKAP8
FAM117A
ELP3
AKTIP
TOP1MT
SNX5
TRIM2
CD37
CHMP4C
PAK4
RPS9
MAGEF1
ECT2
FAXC
ARL11
ST5
SNX20
WAPAL
C4orf21
RPL4
APOBEC3C
ATL1
IL13RA1
RAD18
SOX9
C9orf116
SCARNA17
RGNEF
NPDC1
SETDB2
SDC1
PBRM1
RNF220
PALLD
C1orf122
HELZ
JUN
GPC1
RNASEH2B
SLC2A8
PPIC
EEF1A2
OCLN
NPTN
HMBOX1
SH3RF1
ATP8B1
TTC8
HMHA1
PSMD2
RPL23
LRCH4
PRSS23
CCND3
ANP32A-IT1
CKAP4
TRPM7
LAMB1
RPL14
ALDH16A1
MID2
ANKMY1
SOX13
MAP2
KIAA0895
CLPX
THSD4
N4BP2L1
TXNRD3
FAM175A
ABI1
ANKRD27
PTPRK
LOC100129502
LARP6
MBNL1
PRTFDC1
ZBTB7A
SHMT2
BOK
CLDN3
SLC39A3
IREB2
PHLDA1
GBGT1
IQCK
AKNA
ID4
SEC31B
MANSC1
MGST3
MLF1
PRKD1
TRIM22
MAP2K5
PPP1R18
RHPN2
WT1-AS
SLC10A7
CDKN2AIP
PLOD2
ATXN7
MORC4
TP53RK
SP1
RFXAP
FANCD2
AP1M2
EPHB2
TBC1D9
UBP1
UPF2
FRG1
ZNF589
WDR82
CEP135
EPCAM
ZBED4
TNFAIP8
TMEM51
USP19
PRG2
LRRC16A
CENPC1
KLHDC9
TSPAN15
MGEA5
MAN2A2
BCAT1
SLC44A3
TTLL3
DKK3
NHS
TMEM45B
TNFAIP1
C1orf55
PRPF4B
LPAR5
MTF2
HSH2D
USP4
IKZF5
SDC4
CD84
DYNLL1
TGIF2
GGA3
CRK
RILPL2
KCTD14
RPS3A
RNF123
SNHG8
B3GNT2
TWF1
ASPH
IGFBPL1
KIAA0922
CCDC61
ASAH2B
MED28
FGD3
PHF11
RAB37
WDR48
HIST1H1D
NUDT14
AGAP2
EEF1B2
LOC375295
MND1
PDE12
RUSC1
RASSF2
BRPF1
CAPN2
SMAP2
IRAK4
ZSCAN29
UBE2D3
OK/SW-CL.58
FBLIM1
VPS36
ZFHX3
DSTN
NUP50
JKAMP
LOC100505880
BRMS1L
BCAR1
TSPAN1
SLC25A13
ARMC9
C4orf29
MRPS25
ADA
KDELR2
WDFY3-AS2
KIF21A
SCG2
RPS6KA1
TMEM30B
MUTED
FRMD5
CABYR
DOCK9
ASAP2
PTDSS1
SLC41A2
PPHLN1
ATXN2L
EIF2S3
LOC100506844
ATF6B
POLG2
EEF1G
HECTD2
FIP1L1
OSM
MLC1
ZNF671
TCEA3
FBXL2
WLS
TMEM132A
PAK2
PHLDA2
TAOK3
NFE2
PSMB10
SRD5A1
NGRN
DOK3
SRGN
ODF2
FLJ14107
LGALS9
CDC42SE2
HOXD-AS1
TM4SF1
SAFB
EIF3L
PPP3CC
MAZ
MAPK14
CD48
OSCP1
RASA3
FCHO1
MCPH1
SYNM
ZEB2
ZNF192
MDN1
UBTF
CRABP2
CLDN7
ANK3
PRPF38A
DDX26B
DCBLD2
TGFB1
RPS18
RPUSD2
PDSS1
FCGR2C
LRRC42
FNBP4
SPG11
EIF4B
LOC439949
TOM1L1
