std,Y,n,tissue
OCIAML2,2.632577,3,LYMPH
OCIAML3,1.9922415,2,LYMPH
OCIAML5,1.426707,1,LYMPH
OCILY19,2.557808,3,LYMPH
OCIM1,1.7581055,2,LYMPH
OPM2,1.505157,2,LYMPH
P12ICHIKAWA,3.132838,3,LYMPH
P31FUJ,1.9452965,2,LYMPH
PF382,2.432203,3,LYMPH
PL21,2.792039,3,LYMPH
RAJI,1.858074,2,LYMPH
RCHACV,1.576886,2,LYMPH
REH,1.414884,2,LYMPH
RERFLCKJ,1.197175,2,LUNG
RERFLCMS,3.572504,3,LUNG
RL,2.3427165,2,LYMPH
RPMI8226,1.3474705,2,LYMPH
RPMI8402,2.914544,3,LYMPH
RS411,0.7056889999999999,2,LYMPH
SBC5,2.4065995,2,LUNG
SHP77,1.434748,2,LUNG
SIGM5,1.319704,1,LYMPH
SKLU1,2.9024590000000003,2,LUNG
SKM1,0.33766850000000004,2,LYMPH
SKMES1,2.091955,3,LUNG
SKMM2,3.2822940000000003,2,LYMPH
ST486,1.534874,2,LYMPH
SUDHL1,5.732271867953864,2,LYMPH
SUDHL10,1.402535,1,LYMPH
SUDHL4,1.4998045,2,LYMPH
SUDHL5,0.8966525000000001,2,LYMPH
SUDHL6,1.5768585000000002,2,LYMPH
SUDHL8,5.889160872080198,2,LYMPH
SUPB15,1.304926,2,LYMPH
SUPM2,1.5102965,2,LYMPH
SUPT1,1.982866,2,LYMPH
SW1271,6.2324806692472645,4,LUNG
SW1573,5.471111,3,LUNG
THP1,2.292532,2,LYMPH
WSUDLCL2,1.8918785,2,LYMPH
