std,Y,n,tissue
NCIH929,-0.17535100000000003,2,LYMPH
NOMO1,1.328503,3,LYMPH
NUDUL1,-0.3013815,2,LYMPH
OCIAML2,0.535019,3,LYMPH
OCIAML3,0.593816,3,LYMPH
OCIAML5,0.23740063968746103,2,LYMPH
OCILY19,0.6556450463253859,3,LYMPH
OCIM1,-0.257436,3,LYMPH
OPM2,0.37516700000000003,2,LYMPH
P12ICHIKAWA,-0.324633,3,LYMPH
P31FUJ,0.597297,2,LYMPH
PF382,0.292802,3,LYMPH
PL21,0.4210122429239237,3,LYMPH
RAJI,0.336161,2,LYMPH
RCHACV,-0.502542,3,LYMPH
REH,0.406878,2,LYMPH
RERFLCKJ,2.395478493029205,4,LUNG
RERFLCMS,1.882838,3,LUNG
RL,0.5857314259363945,3,LYMPH
RPMI8226,0.015352499999999991,2,LYMPH
RPMI8402,-0.510907,3,LYMPH
RS411,-0.19010500000000002,2,LYMPH
SBC5,0.7976129891461194,4,LUNG
SHP77,1.917451,3,LUNG
SIGM5,-0.790409,1,LYMPH
SKLU1,2.53414,3,LUNG
SKM1,0.170134,3,LYMPH
SKMES1,2.13791154080921,3,LUNG
SKMM2,0.4034765,2,LYMPH
ST486,0.374406,2,LYMPH
SUDHL1,0.6910194601352181,2,LYMPH
SUDHL10,-0.11225,1,LYMPH
SUDHL4,0.981012,2,LYMPH
SUDHL5,-0.640136,2,LYMPH
SUDHL6,0.11219849999999999,2,LYMPH
SUDHL8,0.99965101935188,2,LYMPH
SUPB15,0.292178,3,LYMPH
SUPM2,0.3234505,2,LYMPH
SUPT1,0.222305,2,LYMPH
SW1271,2.54443727084374,3,LUNG
SW1573,2.709102145348645,4,LUNG
THP1,0.632015,3,LYMPH
WSUDLCL2,0.316602,3,LYMPH
