std,Y,n,tissue
OCIAML5,4.4997515,2,LYMPH
OCILY19,3.474244,2,LYMPH
OCIM1,3.7685775,2,LYMPH
OPM2,3.7549765,2,LYMPH
P12ICHIKAWA,4.126436,2,LYMPH
P31FUJ,4.3415385,2,LYMPH
PF382,4.934119,1,LYMPH
PL21,4.8195385,2,LYMPH
RAJI,4.7288535,2,LYMPH
RCHACV,2.8766439999999998,2,LYMPH
REH,3.6768485,2,LYMPH
RERFLCKJ,5.0043555,2,LUNG
RERFLCMS,3.360573,2,LUNG
RL,3.9071765000000003,2,LYMPH
RPMI8226,4.29355,2,LYMPH
RPMI8402,4.056088,2,LYMPH
RS411,2.323072,2,LYMPH
SBC5,4.3134605,2,LUNG
SHP77,4.8262205,2,LUNG
SIGM5,2.010033,1,LYMPH
SKLU1,5.4598320000000005,2,LUNG
SKM1,4.646952000000001,2,LYMPH
SKMES1,4.300026,2,LUNG
SKMM2,4.893548,2,LYMPH
ST486,3.222588,2,LYMPH
SUDHL1,4.616987,1,LYMPH
SUDHL10,4.151862,1,LYMPH
SUDHL4,2.8473319999999998,2,LYMPH
SUDHL5,3.859473,2,LYMPH
SUDHL6,3.088844,2,LYMPH
SUDHL8,2.899761,1,LYMPH
SUPB15,4.0197655,2,LYMPH
SUPM2,3.68985,2,LYMPH
SUPT1,4.4585165,2,LYMPH
SW1271,6.3094114999999995,2,LUNG
SW1573,4.942913,2,LUNG
THP1,4.8448015,2,LYMPH
WSUDLCL2,4.119027,2,LYMPH
