std,Y,n,tissue
OCIAML5,4.5075135,2,LYMPH
OCILY19,3.843931,2,LYMPH
OCIM1,3.659649,2,LYMPH
OPM2,3.54495,2,LYMPH
P12ICHIKAWA,3.985524,2,LYMPH
P31FUJ,4.2898435,2,LYMPH
PF382,3.118264,2,LYMPH
PL21,3.292986,2,LYMPH
RAJI,4.096153,2,LYMPH
RCHACV,2.457992,2,LYMPH
REH,3.6937695,2,LYMPH
RERFLCKJ,3.473325,2,LUNG
RERFLCMS,4.761870999999999,2,LUNG
RL,4.400361500000001,2,LYMPH
RPMI8226,3.9658179999999996,2,LYMPH
RPMI8402,2.953576,2,LYMPH
RS411,3.1864725,2,LYMPH
SBC5,4.362546,2,LUNG
SHP77,4.7337755,2,LUNG
SIGM5,3.852175,1,LYMPH
SKLU1,5.1524545,2,LUNG
SKM1,2.8429935,2,LYMPH
SKMES1,4.571779,2,LUNG
SKMM2,5.197241999999999,2,LYMPH
ST486,3.157759,2,LYMPH
SUDHL1,4.020241,1,LYMPH
SUDHL10,2.2860110000000002,2,LYMPH
SUDHL4,3.9251025,2,LYMPH
SUDHL5,2.514818,2,LYMPH
SUDHL6,1.8398444999999999,2,LYMPH
SUDHL8,4.3416925,2,LYMPH
SUPB15,3.8481085,2,LYMPH
SUPM2,2.3311064999999997,2,LYMPH
SUPT1,3.2408435,2,LYMPH
SW1271,5.461879,2,LUNG
SW1573,5.3267605,2,LUNG
THP1,4.047713,2,LYMPH
WSUDLCL2,2.516153,2,LYMPH
