std,Y,n,tissue
OCIAML5,4.1333115,2,LYMPH
OCILY19,3.466303,2,LYMPH
OCIM1,3.4878945000000003,2,LYMPH
OPM2,3.9765345,2,LYMPH
P12ICHIKAWA,3.077444,1,LYMPH
P31FUJ,3.826568,2,LYMPH
PF382,3.8359585,2,LYMPH
PL21,4.321028500000001,2,LYMPH
RAJI,4.1400565,2,LYMPH
RCHACV,3.5797055,2,LYMPH
REH,3.5575539999999997,2,LYMPH
RERFLCKJ,4.571401,2,LUNG
RERFLCMS,4.674877,2,LUNG
RL,4.2213235000000005,2,LYMPH
RPMI8226,2.9905090000000003,2,LYMPH
RPMI8402,3.7833119999999996,2,LYMPH
RS411,3.2079485000000005,2,LYMPH
SBC5,3.9039064999999997,2,LUNG
SHP77,3.9458075,2,LUNG
SIGM5,3.84259,1,LYMPH
SKLU1,3.502527,1,LUNG
SKM1,2.798496,2,LYMPH
SKMES1,4.6766575,2,LUNG
SKMM2,4.917857,2,LYMPH
ST486,3.401482,1,LYMPH
SUDHL1,4.705398,1,LYMPH
SUDHL10,4.151936,1,LYMPH
SUDHL4,3.565247,2,LYMPH
SUDHL5,3.1049984999999998,2,LYMPH
SUDHL6,3.2666104999999996,2,LYMPH
SUDHL8,3.313373,1,LYMPH
SUPB15,3.0275315000000003,2,LYMPH
SUPM2,3.4527324999999998,2,LYMPH
SUPT1,4.2094995,2,LYMPH
SW1271,5.183622,2,LUNG
SW1573,5.523121,2,LUNG
THP1,4.4984779999999995,2,LYMPH
WSUDLCL2,3.696343,2,LYMPH
