feature
PRKCB
C8orf88
GFI1
THRAP3
HIST1H2AE
HELZ2
BAP1
EPB41
LOC101929767
MAP1LC3B2
PAX5
PLAA
TRABD
RCHY1
PP14571
TOR2A
FAM53C
CYB561D2
CDC40
SPTAN1
ZNF582-AS1
OSTN-AS1
RNF216
TMEM154
KCTD7
SSRP1
ILK
CXCR4
PLEKHA2
LOC101928021
PTS
MGAT1
ATP6V1C1
DDIT3
CLDND1
MIR1199
KLHL2
SUSD3
PHF20L1
TMEM241
KCTD12
LRRC45
LINC00877
LOC100507468
CXXC5
ANKRD20A5P
LDHA
LPXN
ITGA4
MIRLET7I
POLR3F
BCORL1
YAE1D1
YY1
WBP1L
RAB8B
LOC101928424
TSPOAP1
PSD
PPP1CA
LINC01623
ZNF101
SCRT2
IFFO1
SUMO2
HPS4
POU2AF1
ADGRG2
GALNT7
HIST1H2BF
MAL2
TNFAIP8L2
TNFAIP8L2-SCNM1
RTN4
LSM10
CCNG1
CA11
MIR4638
IDH1-AS1
ASMTL
SNX32
MKLN1-AS
PIF1
CERK
NPPC
NBPF1
IFT81
APOPT1
HNRNPK
CSTF2
ZMIZ1-AS1
HNRNPUL1
FAR2
IKZF3
ZNF134
UCK2
TSSK6
SCOC-AS1
BIRC5
APC2
SOST
KCNH2
TAF15
FAM114A2
RRM1
CYP2J2
FOXN3
ZMIZ1
PSMD12
SNHG6
DNAJC28
SAP30L
KLHL9
DDX23
SNORD54
WIPF1
SPATA7
ARL3
HNRNPAB
MB21D1
MUTYH
ARHGAP25
MISP3
PRSS3
MIR10B
C3orf33
AP2M1
PBX1
AUTS2
FBXO33
PLEKHM3
NAGS
STXBP3
NPBWR2
TNF
ZNF77
GUSB
JUN
TBPL2
NREP
SRRM2
OSM
FAM207A
ESCO2
ZDHHC18
CHPT1
SEMA3G
ARL14EP
MRPL27
PNISR
TRIM61
RPL24
PSCA
NT5E
SETBP1
FEV
MUC17
ITPA
USP19
AP4E1
SNORA57
HSPBP1
SENP2
TSNAX-DISC1
TSNAX
CNNM1
C19orf35
HIST1H4E
LIMA1
LOC101929295
PHB
TAF10
GBAT2
MIR92B
STOML2
GPAM
HOXD3
MXD3
ARAP1
CDC42
WBP11
RHPN2
XXYLT1-AS1
KCNMA1-AS2
NEURL1
LINC01135
NIPSNAP1
CFD
TBC1D10C
LEMD2
PM20D1
LCK
ELMO1
MIR941-5
MIR941-4
MIR941-2
MIR941-3
RFX5
LOC101930370
TOX4
TMEM190
MRPS7
NRXN2
FYN
VAV3-AS1
NEIL2
UBFD1
CCDC28A
MTX1
MIR138-2
ARRDC3
MIR142
BOK
PCCB
NRROS
ZNRD1ASP
SMARCC1
NCOA6
MPDU1
LEPROTL1
TMEM260
SLC39A14
GFY
NRSN2
AGAP2-AS1
MIR3196
PCSK6
FGR
MIR4513
ZC4H2
FAM117A
FAM189A2
FLJ32255
NRF1
ACOT8
ID2-AS1
E2F1
SH2D2A
ESF1
FAM78A
BMF
NPLOC4
LLGL1
PYCARD-AS1
TLR9
LOC105371824
CDC42BPG
FOXN3-AS1
ADAR
IER3IP1
FBXO15
ALDH5A1
MINA
ILDR2
SNORD43
MAN1A1
ICAM1
MIR548Q
PFKM
MPC2
LOC105372397
RNF187
DOCK8
FERD3L
TFEB
STAT5A
GCKR
SP7
ZNF408
MIR6838
ARF6
IFITM3
GPX4
PARD6A
BECN1
PPP1R16B
CELF3
ATP2B4
AZGP1P1
PPM1F
LRRC28
ANKRD6
TMED5
MIR5572
ARL15
FAM45A
CARD11
TTC17
ZNF341-AS1
CACNB1
LOC100505921
WDFY4
YTHDF3
LOC101928794
LAMP5-AS1
TMC6
FRZB
SMG1P5
DOCK9
CASP4
SLC16A3
CATSPERG
ZNF524
LOC101929331
ACAD10
DOCK2
INPP5B
MIR4525
TSPOAP1-AS1
RRAGC
SLC26A2
ZNRF3-AS1
DOCK7
LOC105378183
KCNQ5
NORAD
MIR1469
FBXW7
ZNF568
SAT1
PLOD2
DUS1L
SEMA5A
GCLC
DAXX
SKOR1
USP18
SMC5-AS1
SLC25A43
LOC221946
JAKMIP1
SP100
LOC102723373
GBGT1
PNO1
C1R
MLPH
AKIRIN2
ACSL4
NAPSB
LOC100506302
CAMTA2
KLK10
TCEB2
G0S2
ITPKB-IT1
HS6ST1
PMS2
LOC102724467
PRDM5
AGAP2
MIRLET7BHG
FAM155A
GNAS-AS1
LIMD1-AS1
LOC105372419
BCL9L
ZBTB20-AS1
LOC100133091
PTPN3
PI4K2A
CLCNKB
ZNF485
AFAP1
IKZF2
LOC285847
CACNA1C-AS1
USP49
PRPS2
MIR149
STRAP
TAF12
NAGK
EIF4G1
NME1
CCDC102A
DOK3
MIR589
MIB1
TCF4
ZUFSP
RAMP2
TMC8
ZSWIM1
EIF2AK3
LINC01301
METAP2
NMT2
LOC339807
CCDC88B
EEF2
ATP5L
FXYD2
SOD3
UBAC2-AS1
BIVM
RPAIN
TSPAN6
NLRC3
PADI2
CEP152
ZDHHC24
CERS6
KIF7
LINC00955
ASNA1
FGD2
PIGB
MYADM
XYLT2
CLEC11A
HSPB11
MEIS1-AS2
C16orf54
RAD51AP2
LINC01402
NDFIP1
PCNP
PRTN3
PGAP3
ZNF584
IL17RA
SMAD3
PYY
LOC101928403
PI16
RNF212
C21orf58
TNFRSF10A
LOC100130111
CCT2
MIR4284
AZIN2
MIPOL1
PPFIA3
PTK6
MTSS1L
LOC729970
TRAPPC8
MIR3674
FAM129C
H1FX-AS1
ACTR2
TNS2
RCN1
ARHGEF2
B3GLCT
ZNF579
KLF11
BRPF3
PSEN1
METTL9
DLEU1
HEXA-AS1
SNAPC4
LOC100287015
TBX15
KHNYN
LDOC1
MME
LOC102724404
PROX1-AS1
FPGS
SPAG5-AS1
RNF166
S1PR4
USP4
TRAF1
APEX2
CIB2
MBOAT2
SHOX2
AQP3
LINC01465
ZNF382
EGFR
CENPB
PTPN7
DISP3
CAPN7
NRN1
SNRNP27
LOC101930114
ARID1A
WISP3
TRAPPC6B
CDH22
LIN7C
PSMB8
DLG1
CDH13
RIPK4
TCAIM
HCK
LCN6
GPR39
FKBP15
MAEL
TMEM129
ZKSCAN3
IDH1
NANOS1
TARDBP
ANKRD46
LOC102725022
CPXM1
THG1L
DNAJC18
ST18
DNAJA1
KCNMA1-AS1
HADH
PRSS57
C11orf21
COPS7B
ZNF425
TMEM25
UBE2K
UFD1L
LONP1
IQGAP2
HIST2H2AC
MIR199B
MIR3913-1
MIR941-1
PSMG1
MYH14
PTPN6
PTK2B
KMT2C
LINC01098
SWI5
PDSS1
SEMA6A
RAC3
ETV4
SLC7A1
C15orf39
NLK
PFKP
TOB2
ARL4A
LOC100507547
LIF
MVP
ASPDH
LOC101929089
ADD3-AS1
GP9
SETD7
ATMIN
DOC2A
ARMC2
ZNF57
MIR6860
MCPH1
SCARF1
CACNA2D1
PLCG1-AS1
CADM1
ELANE
CDK20
ASGR2
CD46
C6orf25
ATP9A
GNA15
ARIH2OS
LOC100996437
GSPT1
PDLIM4
RHBDD1
GDPGP1
POMK
MIR4505
ZNF41
TACO1
ZNF341
CDC42BPA
GGT6
CDADC1
CCDC136
MCM5
MCC
GJC1
HNRNPA1P10
HNRNPA1
LINC00857
HLX
ISM2
COL18A1-AS2
FAR2P2
TFRC
UBE2N
MIR95
SCYL1
NR2F2
LOC102724532
PTOV1
ST8SIA4
MAP3K1
DACT3-AS1
ZNF273
NFATC2
CNN3
HARS2
ZNF597
LOC101928739
MIR7153
SERPINA2
ARL2BP
WTIP
PAN2
METTL7A
SEPT10
EPG5
CIART
LINC01063
DNAJB4
PXN
CDH11
BIRC7
SCFD1
ANKLE1
IER5L
TTC23
MIR4492
CASD1
CARD9
LGALS8
SLC25A40
GNB5
SASH3
UPB1
FBXO42
TMEM105
RELL2
LOC101929715
IL17C
PMS2P1
SHISA4
NAA10
MGC2889
BSG
DDA1
AS-PTPRE
MIR6821
UNC13D
TM4SF19-AS1
ZNF738
RRAGB
PPP4R3B
SPNS3
SEZ6L2
CUL9
RAB11FIP1
CD63
LOC730100
SPRY4
PCDHGC3
NUFIP1
TMEM219
UBA1
FER1L4
SPG7
ID4
PRPS1
SON
ZBP1
ZBTB49
CCL5
MIR5684
POMP
GAS5
STAB1
RAP1GAP2
AXL
ZNF829
ABCF3
ACBD3
SNORD74
AKR1A1
HAUS4
C2CD2L
SLC44A1
NUP93
SENP1
HPN
KRT73-AS1
SCOC
NFAM1
UBE2Q2P1
PRMT2
ARHGEF9
SETD4
HOXD4
GIPC1
VPS4A
LUZP1
NEUROG2
PINLYP
ZSWIM7
SUSD2
ZNF449
C2orf69
CKAP2
WDR4
TMIGD2
LIFR-AS1
LEF1-AS1
PRKAG3
MXRA8
MIR513A2
LOC101928118
C1orf21
MIR6871
HIST1H2AA
STK4-AS1
DEPDC5
HTT
NFAT5
GTSE1
LRRC24
MAB21L1
OSR2
ALDH1L1
PTPN2
PDE12
NUP210L
GON4L
ZNF248
OSMR-AS1
TNFRSF13C
HIST1H2AJ
ULK3
VPS18
CBFA2T3
TCONS_00029157
CEP164
PNPLA8
RFTN1
TRIM27
C10orf54
LOC100287036
HIST2H2BE
MRPL43
LOC401557
FERMT3
MIXL1
LINC01624
NOD1
CD93
ATG10
NME6
C2CD3
ANKRD16
SIN3B
APOO
CCDC58
KIF4A
ARHGAP27
CATSPERD
SUV39H1
TOMM40
RBFOX2
F2RL3
FAT1
DIRC3
HBS1L
C6orf106
HYPK
C1QTNF5
MIR5787
GRPEL2-AS1
ZNF112
ZNF488
GPR37
CDK17
SSBP1
DICER1-AS1
SOWAHC
SYPL1
MEF2D
PCTP
HMSD
CIB1
SF1
HCCS
SPN
NT5C2
STK11IP
SH3PXD2A-AS1
C9orf62
C2orf88
DLG4
NKX2-1-AS1
LOC101927907
RAB8A
DPH1
RPL21P28
RPL21
TCL1B
RPS14
MIR219B
MFAP3L
SLC29A2
RNF223
HERC3
VPS16
TPBG
AP1G1
SLC39A5
NBAT1
NLRP6
MIR345
MYO1C
DAPK1
P2RX1
HOXA1
ELOVL2-AS1
PARVB
MIR6848
DENND1B
LINC01305
USP16
ZNF239
LINC01571
ADGRF5
ASB10
SPATA4
YBX2
TUSC2
MTMR9
PLD2
PARVA
SPIN2B
LRRC58
DNAJC3-AS1
LAPTM4A
FZD6
CCDC96
DDX55
LBR
FAM126A
HELB
FAM201B
SNAPIN
CACNA2D2
PTPRK
DPH2
ITGB2
EPHX4
SCARB2
MIR3661
CENPF
SNHG18
COMMD10
BACH2
ORMDL3
LINC01030
TMBIM6
POC5
FMR1
ZNF146
ZNF185
SEZ6L
FAM24B-CUZD1
FAM24B
LOC101927814
PDCD1
IPO7
RBMX
USP48
NIPBL-AS1
LECT1
ALDH3B1
KCNK1
C1orf54
SSPN
STOX2
PRCD
PLEKHO1
HOTAIRM1
LINC01578
MIR6813
GFAP
DOCK9-AS1
SCD
SECISBP2L
GPN2
PCDHAC1
BATF2
PRSS23
MIR196B
PNPT1
MOXD2P
CDCA7
RASGRP2
RBM33
ARPP21
REEP6
UBALD2
C1QTNF8
LOC102724354
MMD
LOC100049716
BCAT1
TMEM50A
ZNF346
GGN
NMRK2
HES4
HIVEP2
SP9
PTENP1-AS
INO80
LOC100506127
TTC31
PARP10
DNAJB1
LOC100507437
PIK3CD-AS1
MRPL46
LOC284648
MTBP
PLAGL2
NUP85
KITLG
VANGL1
LIAS
DIXDC1
ATL2
F2RL1
GUSBP5
PCF11
GUSBP1
TP53INP1
TERF2
PGK1
ZNF585A
EXOSC6
CT45A7
RIN3
ZNF205-AS1
CXorf58
FEZF1
PIH1D2
SLC3A1
BRWD3
NECAP2
CCDC18-AS1
TBRG1
BRMS1L
CENPM
ZNF274
SRP68
ATG4A
STK25
ANKIB1
NYX
TMEM92
GDF7
TFAP4
C5orf51
MIR3181
LYPLA2
CNNM3
DET1
WBP2
HS2ST1
ADAMTS9
NAA15
MIR6765
PSPH
JMY
NKX6-3
FABP5P3
LINC00998
CORO1B
DKFZP434I0714
