std,Y,n,tissue
OCIAML2,2.4376605,2,LYMPH
OCIAML3,1.7791839999999999,2,LYMPH
OCIAML5,0.99809,1,LYMPH
OCILY19,2.144404,2,LYMPH
OCIM1,2.7499000000000002,2,LYMPH
OPM2,3.3740065,2,LYMPH
P12ICHIKAWA,2.7698055,2,LYMPH
P31FUJ,3.798274,2,LYMPH
PF382,2.7385219999999997,2,LYMPH
PL21,1.343331,2,LYMPH
RAJI,2.6156724999999996,2,LYMPH
RCHACV,-0.5809420000000001,2,LYMPH
REH,1.11992,2,LYMPH
RERFLCKJ,2.303112,2,LUNG
RERFLCMS,1.2784265,2,LUNG
RL,0.7304905,2,LYMPH
RPMI8226,2.3812215,2,LYMPH
RPMI8402,-0.04550299999999996,2,LYMPH
RS411,1.4436155,2,LYMPH
SBC5,2.1172465000000003,2,LUNG
SHP77,3.7373745,2,LUNG
SIGM5,2.60268,1,LYMPH
SKLU1,2.9670929999999998,2,LUNG
SKM1,1.012901,2,LYMPH
SKMES1,1.2622235,2,LUNG
SKMM2,3.5912615,2,LYMPH
ST486,3.9021100000000004,2,LYMPH
SUDHL1,-0.400294,1,LYMPH
SUDHL10,0.9645265000000001,2,LYMPH
SUDHL4,0.6789999999999999,2,LYMPH
SUDHL5,-2.2024835,2,LYMPH
SUDHL6,-2.077453,2,LYMPH
SUDHL8,2.98046,2,LYMPH
SUPB15,3.160331,1,LYMPH
SUPM2,2.0395494999999997,2,LYMPH
SUPT1,3.5159255,2,LYMPH
SW1271,4.815106500000001,2,LUNG
SW1573,2.6196995,2,LUNG
THP1,1.324007,2,LYMPH
WSUDLCL2,0.6508010000000001,2,LYMPH
