std,Y,n,tissue
NCIH838,0.235535172023052,5,LUNG
NCIH841,1.4621958448857215,4,LUNG
NCIH929,1.8299365,2,LYMPH
NOMO1,1.0219253723073165,3,LYMPH
NUDUL1,0.1999575,2,LYMPH
OCIAML2,-0.581342,3,LYMPH
OCIAML3,1.661063,3,LYMPH
OCIAML5,0.9817959719563016,2,LYMPH
OCILY19,0.0498302509009654,3,LYMPH
OCIM1,0.0661069782480191,3,LYMPH
OPM2,3.5969775,2,LYMPH
P12ICHIKAWA,0.570286,3,LYMPH
P31FUJ,4.525212,2,LYMPH
PF382,2.459032,3,LYMPH
PL21,1.46636,3,LYMPH
RAJI,-0.32664,2,LYMPH
RCHACV,-1.4487395,2,LYMPH
REH,0.668784,2,LYMPH
RERFLCKJ,3.201094,3,LUNG
RERFLCMS,0.0307453763927972,5,LUNG
RL,0.6604680782876716,3,LYMPH
RPMI8226,3.2032235,2,LYMPH
RPMI8402,0.029777,3,LYMPH
RS411,-0.05602500000000002,2,LYMPH
SBC5,0.238889376302596,5,LUNG
SHP77,3.297331,2,LUNG
SIGM5,3.125432,1,LYMPH
SKLU1,0.0265471721585686,5,LUNG
SKM1,2.2545185,2,LYMPH
SKMES1,1.1308527129467205,4,LUNG
SKMM2,4.8356735,2,LYMPH
ST486,3.9090890000000003,2,LYMPH
SUDHL1,-1.5678624770736593,2,LYMPH
SUDHL10,3.4688865,2,LYMPH
SUDHL4,2.764485,2,LYMPH
SUDHL5,-1.429803,2,LYMPH
SUDHL6,3.25033,2,LYMPH
SUDHL8,0.0524186122178573,3,LYMPH
SUPB15,-0.086750986996593,2,LYMPH
SUPM2,-3.509224,1,LYMPH
SUPT1,1.49327,2,LYMPH
SW1271,2.012954,5,LUNG
SW1573,0.4632887646090226,5,LUNG
THP1,1.2680135,2,LYMPH
WSUDLCL2,2.432223,3,LYMPH
