std,Y,n,tissue
NCIH727,-0.891189,2,LUNG
NCIH810,-0.9821124999999999,2,LUNG
NCIH82,-0.7984450000000001,2,LUNG
NCIH838,-3.302817,2,LUNG
NCIH841,-2.7081645,2,LUNG
NCIH929,-4.4660975,2,LYMPH
NOMO1,-2.554265,2,LYMPH
NUDUL1,-3.1834995,2,LYMPH
OCIAML2,-1.8962629999999998,2,LYMPH
OCIAML3,-2.611613,2,LYMPH
OCIAML5,-1.79779,1,LYMPH
OCILY19,-2.1744965,2,LYMPH
OCIM1,-2.7292965000000002,2,LYMPH
OPM2,-3.1878535,2,LYMPH
P12ICHIKAWA,-2.914124,2,LYMPH
P31FUJ,-1.4209415,2,LYMPH
PF382,-2.3055425,2,LYMPH
PL21,-2.7308494999999997,2,LYMPH
RAJI,-2.2254845,2,LYMPH
RCHACV,-4.032738,2,LYMPH
REH,-1.948966,2,LYMPH
RERFLCKJ,-1.929884,2,LUNG
RERFLCMS,-2.1978785,2,LUNG
RL,-3.4189275,2,LYMPH
RPMI8226,-3.0708615,2,LYMPH
RPMI8402,-3.053236,2,LYMPH
RS411,-3.0413375,2,LYMPH
SBC5,-2.671685,2,LUNG
SHP77,-1.1912845,2,LUNG
SIGM5,-2.130733,1,LYMPH
SKLU1,-1.9785925,2,LUNG
SKM1,-2.102579,2,LYMPH
SKMES1,-1.6509105,2,LUNG
SKMM2,-1.0433225,2,LYMPH
ST486,-2.446837,2,LYMPH
SUDHL1,-1.140032,1,LYMPH
SUDHL10,-3.954873,2,LYMPH
SUDHL4,-2.0952155,2,LYMPH
SUDHL5,-5.143810500000001,2,LYMPH
SUDHL6,-4.1465065,2,LYMPH
SUDHL8,-1.2047539999999999,2,LYMPH
SUPB15,-2.9002660000000002,2,LYMPH
SUPM2,-3.2143594999999996,2,LYMPH
SUPT1,-2.065242,2,LYMPH
SW1271,-0.29660400000000003,2,LUNG
SW1573,-0.9381355,2,LUNG
THP1,-1.3819955,2,LYMPH
WSUDLCL2,-3.7978609999999997,2,LYMPH
