std,Y,n,tissue
OCILY19,1.2150085000000002,4,LYMPH
OCIM1,2.237209,5,LYMPH
OPM2,3.5362065,4,LYMPH
P12ICHIKAWA,2.3851424999999997,4,LYMPH
P31FUJ,2.372801,3,LYMPH
PF382,4.05442,5,LYMPH
PL21,0.407919156686039,4,LYMPH
RAJI,4.0294355,4,LYMPH
RCHACV,3.140771,3,LYMPH
REH,3.206632,4,LYMPH
RERFLCKJ,3.5188,4,LUNG
RERFLCMS,0.498994,3,LUNG
RL,3.152527,3,LYMPH
RPMI8226,1.7924235,4,LYMPH
RPMI8402,3.041845,3,LYMPH
RS411,3.874971,4,LYMPH
SBC5,3.768741,5,LUNG
SHP77,3.1335385000000002,4,LUNG
SIGM5,3.88062,1,LYMPH
SKLU1,0.4547461241312936,5,LUNG
SKM1,-1.907922,5,LYMPH
SKMES1,2.702597,5,LUNG
SKMM2,5.0905735,4,LYMPH
ST486,3.199164,3,LYMPH
SUDHL1,5.115211776040461,2,LYMPH
SUDHL10,2.6221155,4,LYMPH
SUDHL4,2.560633,3,LYMPH
SUDHL5,3.768621,3,LYMPH
SUDHL6,2.7496345,4,LYMPH
SUDHL8,4.229053,5,LYMPH
SUPB15,3.067174,3,LYMPH
SUPM2,3.40677,4,LYMPH
SUPT1,4.127772,4,LYMPH
SW1271,2.5586795,4,LUNG
SW1573,4.6742655,4,LUNG
THP1,1.888397,3,LYMPH
WSUDLCL2,3.111766,3,LYMPH
