drug,fold,blend,meta,alpha,intercept,n_train,n_test,w_mrna,w_cnv,w_meth,w_mirna,row_id
OLAPARIB,3,stacking,ridge,1.0,-0.4363930870976085,162,41,0.25180537058951125,0.29373720999781255,0.5841928312536773,-0.011783681042590654,OLAPARIB|fold3
OLAPARIB,4,stacking,ridge,1.0,-0.7562970645771507,163,40,0.2921032146254263,0.4209395277470907,0.562730531345102,-0.06923744781308198,OLAPARIB|fold4
OLAPARIB,5,stacking,ridge,1.0,-0.473732650804787,163,40,0.14919929490407507,0.5447559403519348,0.7222711831045557,-0.2741101640835119,OLAPARIB|fold5
PALBOCICLIB,1,stacking,ridge,1.0,-0.2010669267464178,162,41,0.8824325870390818,-0.004960706007693528,0.23942692184489048,-0.025354167704783798,PALBOCICLIB|fold1
PALBOCICLIB,2,stacking,ridge,1.0,-0.3318733432127168,162,41,0.8550555403107023,0.17484844247679387,0.16563991523255928,-0.06158788215281133,PALBOCICLIB|fold2
PALBOCICLIB,3,stacking,ridge,1.0,0.004446206826144827,162,41,0.7573276093032497,0.13269332841370435,0.10569983145773389,-0.008467772075860922,PALBOCICLIB|fold3
PALBOCICLIB,4,stacking,ridge,1.0,-0.05989832450121746,163,40,0.7088246575210843,0.15238053637952612,0.17503144378474483,-0.028456504541461803,PALBOCICLIB|fold4
PALBOCICLIB,5,stacking,ridge,1.0,7.995218542511395e-05,163,40,0.8471809973539005,0.1214818574531623,0.14731773069291587,-0.1273074581508025,PALBOCICLIB|fold5
PD0325901,1,stacking,ridge,1.0,0.028458373552084915,162,41,0.605739204192512,-0.09586540869648685,0.13949123895655915,0.34119165548748254,PD0325901|fold1
PD0325901,2,stacking,ridge,1.0,-0.15217458579415977,162,41,0.7610663108283762,-0.08095308979260626,0.22320454415031513,0.222418581015025,PD0325901|fold2
PD0325901,3,stacking,ridge,1.0,0.04643219086217354,162,41,0.4882007996896372,0.003308210661943788,0.2939261755833294,0.33185216649377075,PD0325901|fold3
PD0325901,4,stacking,ridge,1.0,0.006889791637621712,163,40,0.4961103812507096,-0.05776680823276224,0.24976448707026125,0.40002339589711394,PD0325901|fold4
PD0325901,5,stacking,ridge,1.0,-0.11709090701543057,163,40,0.6785965914063063,0.027420128845245847,0.0775174280515247,0.4995547135797326,PD0325901|fold5
PD173074,1,stacking,ridge,1.0,-0.5616083450195108,162,41,0.4461327149839342,0.14723065019464998,0.44433683674123386,0.16319863818182223,PD173074|fold1
PD173074,2,stacking,ridge,1.0,-0.5175249906692851,162,41,0.5028355707329214,0.16707978810322743,0.36620779765505784,0.14296438413977697,PD173074|fold2
PD173074,3,stacking,ridge,1.0,-0.3977647784015219,162,41,0.34397459825478444,0.14537930578970365,0.37111970421817525,0.264550761193732,PD173074|fold3
