drug,fold,blend,meta,alpha,intercept,n_train,n_test,omics,weight
ZM447439,4,stacking,ridge,1.0,-0.18932841800389055,163,40,mrna,0.6869017339347758
ZM447439,5,stacking,ridge,1.0,-0.18703683529414583,163,40,mrna,0.7614333471485606
AFATINIB,1,stacking,ridge,1.0,-0.1288170659704042,162,41,cnv,0.3769823770874288
AFATINIB,2,stacking,ridge,1.0,0.08993282250646906,162,41,cnv,0.2450020808713189
AFATINIB,3,stacking,ridge,1.0,0.3053099585430048,162,41,cnv,0.005586497585565222
AFATINIB,4,stacking,ridge,1.0,0.2017909246496925,163,40,cnv,-0.022212118231126926
AFATINIB,5,stacking,ridge,1.0,-0.14048847095811468,163,40,cnv,0.2327370646652865
AVAGACESTAT,1,stacking,ridge,1.0,-0.4943156806826208,162,41,cnv,0.2526058646258673
AVAGACESTAT,2,stacking,ridge,1.0,-0.041416175288915724,162,41,cnv,-0.0034918179479904725
AVAGACESTAT,3,stacking,ridge,1.0,-0.5746921258647344,162,41,cnv,-0.02305018832790997
AVAGACESTAT,4,stacking,ridge,1.0,-0.11258650097559286,163,40,cnv,-0.0039392673837002675
AVAGACESTAT,5,stacking,ridge,1.0,0.03765912266021587,163,40,cnv,0.044002728894543416
AXITINIB,1,stacking,ridge,1.0,-0.35243982884805813,162,41,cnv,0.20305114402907437
AXITINIB,2,stacking,ridge,1.0,-0.553997464345954,162,41,cnv,0.20891217191519323
AXITINIB,3,stacking,ridge,1.0,-0.8632900309055414,162,41,cnv,0.09559724175233894
AXITINIB,4,stacking,ridge,1.0,-0.4871004380002475,163,40,cnv,0.38655772220768375
AXITINIB,5,stacking,ridge,1.0,-0.3271752205023226,163,40,cnv,0.16524077372194104
AZD4547,1,stacking,ridge,1.0,-0.5670056739839495,162,41,cnv,0.13608384781852081
AZD4547,2,stacking,ridge,1.0,-0.5647369353846305,162,41,cnv,-0.05012292402003335
AZD4547,3,stacking,ridge,1.0,-0.35575293526201435,162,41,cnv,0.1690139709777639
AZD4547,4,stacking,ridge,1.0,-0.24965571681278176,163,40,cnv,0.16480698250796727
AZD4547,5,stacking,ridge,1.0,-0.523465795036957,163,40,cnv,0.01981352934067044
AZD6738,1,stacking,ridge,1.0,-0.06692245699602095,162,41,cnv,0.4572800183532992
AZD6738,2,stacking,ridge,1.0,-0.2175662362581401,162,41,cnv,0.5680395784295276
AZD6738,3,stacking,ridge,1.0,-0.5548508364112759,162,41,cnv,0.3908722281811072
AZD6738,4,stacking,ridge,1.0,-0.12503538605941023,163,40,cnv,0.5452110562570666
AZD6738,5,stacking,ridge,1.0,-0.1851406727553193,163,40,cnv,0.29480855215616103
AZD7762,1,stacking,ridge,1.0,0.11223204739258175,162,41,cnv,0.19596595231149203
AZD7762,2,stacking,ridge,1.0,0.06016497067775928,162,41,cnv,0.3113860706213933
AZD7762,3,stacking,ridge,1.0,0.08554880861106151,162,41,cnv,0.1005527784580484
AZD7762,4,stacking,ridge,1.0,0.10461002443506895,163,40,cnv,0.25658747105060914
AZD7762,5,stacking,ridge,1.0,0.06950318467391114,163,40,cnv,0.30394275514252733
AZD8186,1,stacking,ridge,1.0,-0.23042448474073263,162,41,cnv,0.27599982471126294
AZD8186,2,stacking,ridge,1.0,-0.34862577757436775,162,41,cnv,0.4367109858979146
AZD8186,3,stacking,ridge,1.0,-0.898226759604337,162,41,cnv,0.2753834786293683
AZD8186,4,stacking,ridge,1.0,-0.2078900698312398,163,40,cnv,0.5065919205695129
AZD8186,5,stacking,ridge,1.0,-0.47911260972555514,163,40,cnv,0.34999307488113013
BMS-536924,1,stacking,ridge,1.0,-0.7409973012647877,162,41,cnv,0.5580506386495513
BMS-536924,2,stacking,ridge,1.0,-0.9073646992406439,162,41,cnv,0.47292337879811863
BMS-536924,3,stacking,ridge,1.0,-1.3686670393975822,162,41,cnv,0.42682268396478423
BMS-536924,4,stacking,ridge,1.0,-0.9070209043815787,163,40,cnv,0.6033828587620435
BMS-536924,5,stacking,ridge,1.0,-0.8913839761554332,163,40,cnv,0.5286775387661854
BOSUTINIB,1,stacking,ridge,1.0,-0.02849823920365102,162,41,cnv,0.14943077864121224
BOSUTINIB,2,stacking,ridge,1.0,-0.4663362398539994,162,41,cnv,0.23080769265643075
BOSUTINIB,3,stacking,ridge,1.0,-0.26971046578823676,162,41,cnv,0.16264171782254294
BOSUTINIB,4,stacking,ridge,1.0,-0.0982891344610537,163,40,cnv,0.0735698898433818
BOSUTINIB,5,stacking,ridge,1.0,0.06307164798974729,163,40,cnv,0.05631250603522144
CCT007093,1,stacking,ridge,1.0,-0.325318998007571,162,41,cnv,0.08817636185928823
CCT007093,2,stacking,ridge,1.0,-0.986499576069698,162,41,cnv,0.2043668266976697
CCT007093,3,stacking,ridge,1.0,-1.4458092013585713,162,41,cnv,0.08595485461917876
CCT007093,4,stacking,ridge,1.0,-0.7649698246367418,163,40,cnv,0.13168929744028934
CCT007093,5,stacking,ridge,1.0,-0.4297297296433218,163,40,cnv,0.20414002771080939
DACTOLISIB,1,stacking,ridge,1.0,0.1112413182283225,162,41,cnv,0.18316001960079412
DACTOLISIB,2,stacking,ridge,1.0,-0.14747960393999482,162,41,cnv,0.11845987368862083
DACTOLISIB,3,stacking,ridge,1.0,0.28664679428664597,162,41,cnv,0.12084413951051771
DACTOLISIB,4,stacking,ridge,1.0,0.28603957829179594,163,40,cnv,0.17340621522062563
DACTOLISIB,5,stacking,ridge,1.0,-0.023307075411542755,163,40,cnv,0.178757149458218
DOCETAXEL,1,stacking,ridge,1.0,1.4283930957553235,162,41,cnv,0.5126067074349578
DOCETAXEL,2,stacking,ridge,1.0,0.9635933570465522,162,41,cnv,0.30525978419279926
DOCETAXEL,3,stacking,ridge,1.0,1.1138907333199972,162,41,cnv,0.5141632858317206
DOCETAXEL,4,stacking,ridge,1.0,1.0522999846427714,163,40,cnv,0.42578448954427767
DOCETAXEL,5,stacking,ridge,1.0,0.9008016789576132,163,40,cnv,0.49880955790872544
DORAMAPIMOD,1,stacking,ridge,1.0,0.9683000518279208,162,41,cnv,-0.3420530416298025
DORAMAPIMOD,2,stacking,ridge,1.0,0.47725533871852654,162,41,cnv,-0.38256581632601977
DORAMAPIMOD,3,stacking,ridge,1.0,0.6821107059303841,162,41,cnv,-0.25058054223685694
DORAMAPIMOD,4,stacking,ridge,1.0,1.1193673778709954,163,40,cnv,-0.3743917549662303
DORAMAPIMOD,5,stacking,ridge,1.0,0.8510127426453904,163,40,cnv,-0.37899133895964426
EHT-1864,1,stacking,ridge,1.0,-0.022410602462511697,162,41,cnv,0.20266019354130482
EHT-1864,2,stacking,ridge,1.0,0.8757669188238473,162,41,cnv,0.0062854613252629876
EHT-1864,3,stacking,ridge,1.0,0.3635856800854169,162,41,cnv,0.13715449997466173
EHT-1864,4,stacking,ridge,1.0,-0.019808881356651042,163,40,cnv,-0.041797759824386445
EHT-1864,5,stacking,ridge,1.0,0.2749510700652147,163,40,cnv,0.055539717152490425
FULVESTRANT,1,stacking,ridge,1.0,-0.8727980629590544,162,41,cnv,0.47191281903862164
FULVESTRANT,2,stacking,ridge,1.0,0.38728240002786674,162,41,cnv,0.15581257140663085
FULVESTRANT,3,stacking,ridge,1.0,-0.37253305084066923,162,41,cnv,0.18962527085289843
FULVESTRANT,4,stacking,ridge,1.0,-0.16445327863854464,163,40,cnv,0.11116440274526673
FULVESTRANT,5,stacking,ridge,1.0,0.15682684379942735,163,40,cnv,0.12167982080940233
GEFITINIB,1,stacking,ridge,1.0,0.41149747518012836,162,41,cnv,-0.20989019417379848
GEFITINIB,2,stacking,ridge,1.0,0.8709729024294819,162,41,cnv,-0.10532113947271783
GEFITINIB,3,stacking,ridge,1.0,0.4296256428883445,162,41,cnv,-0.23883984269488467
GEFITINIB,4,stacking,ridge,1.0,0.45722197561916,163,40,cnv,-0.26833818271346704
GEFITINIB,5,stacking,ridge,1.0,-0.4136559750729596,163,40,cnv,-0.010764953570656231
GEMCITABINE,1,stacking,ridge,1.0,0.09261404927020411,162,41,cnv,-0.019642105971648997
GEMCITABINE,2,stacking,ridge,1.0,-0.04894719033414896,162,41,cnv,0.003760931653984756
GEMCITABINE,3,stacking,ridge,1.0,0.07242059713231574,162,41,cnv,0.004289062618565872
GEMCITABINE,4,stacking,ridge,1.0,0.3573568486914196,163,40,cnv,-0.030560440472101442
GEMCITABINE,5,stacking,ridge,1.0,-0.03469248277230008,163,40,cnv,-0.009089679716645697
GW441756,1,stacking,ridge,1.0,-0.19134948915936434,162,41,cnv,0.4322552082223878
GW441756,2,stacking,ridge,1.0,0.3567676378943303,162,41,cnv,0.4138527737533993
GW441756,3,stacking,ridge,1.0,-0.344328572975686,162,41,cnv,0.3938771770843155
GW441756,4,stacking,ridge,1.0,-0.44719705349693184,163,40,cnv,0.4045501043326568
GW441756,5,stacking,ridge,1.0,-0.05297859547406869,163,40,cnv,0.4342100135979866
JQ1,1,stacking,ridge,1.0,-0.10820562777413079,162,41,cnv,-0.05556868753877198
JQ1,2,stacking,ridge,1.0,-0.07235647640792753,162,41,cnv,-0.04658880542908864
JQ1,3,stacking,ridge,1.0,-0.061139653166984775,162,41,cnv,-0.1838263433473327
JQ1,4,stacking,ridge,1.0,-0.09126433688111579,163,40,cnv,-0.027120842338013245
JQ1,5,stacking,ridge,1.0,-0.0966559975360054,163,40,cnv,-0.15211607343083391
KU-55933,1,stacking,ridge,1.0,-0.28934992990136,162,41,cnv,0.023351845804938078
KU-55933,2,stacking,ridge,1.0,-0.6999980148278055,162,41,cnv,0.13787946254921732
KU-55933,3,stacking,ridge,1.0,-0.6359352530589755,162,41,cnv,0.12813135660793287
KU-55933,4,stacking,ridge,1.0,-0.0957454534331168,163,40,cnv,0.0941387053141707
KU-55933,5,stacking,ridge,1.0,-0.2908246771578247,163,40,cnv,0.03728456823744909
LENALIDOMIDE,1,stacking,ridge,1.0,-0.49548140566900667,162,41,cnv,0.13245097459477181
LENALIDOMIDE,2,stacking,ridge,1.0,-0.6471635350224876,162,41,cnv,0.38748794600565317
LENALIDOMIDE,3,stacking,ridge,1.0,-0.9151001135648951,162,41,cnv,0.20558968656155985
LENALIDOMIDE,4,stacking,ridge,1.0,-0.43880687932584816,163,40,cnv,0.17847480947995717
LENALIDOMIDE,5,stacking,ridge,1.0,-0.9890189423116142,163,40,cnv,0.28682617341593925
LESTAURTINIB,1,stacking,ridge,1.0,0.09707907039500907,162,41,cnv,0.13822783445866202
LESTAURTINIB,2,stacking,ridge,1.0,0.07933615528628102,162,41,cnv,0.11452760884981839
LESTAURTINIB,3,stacking,ridge,1.0,0.06711826565407308,162,41,cnv,0.10112068417342758
LESTAURTINIB,4,stacking,ridge,1.0,0.09460030339265613,163,40,cnv,0.1883566531280404
LESTAURTINIB,5,stacking,ridge,1.0,0.08380325029832048,163,40,cnv,0.10224420132320727
METHOTREXATE,1,stacking,ridge,1.0,0.1485504793615514,162,41,cnv,0.10674377669740343
METHOTREXATE,2,stacking,ridge,1.0,0.15880970103145908,162,41,cnv,0.0992887008428142
METHOTREXATE,3,stacking,ridge,1.0,0.1658959281467226,162,41,cnv,-0.020472050519074532
METHOTREXATE,4,stacking,ridge,1.0,0.11758702649023223,163,40,cnv,0.18175496681230358
METHOTREXATE,5,stacking,ridge,1.0,0.11160175245198911,163,40,cnv,0.06991073514892956
MIRIN,1,stacking,ridge,1.0,-0.08709761176065367,162,41,cnv,0.2949527375416989
MIRIN,2,stacking,ridge,1.0,-0.01720847393254754,162,41,cnv,0.33970093705374504
MIRIN,3,stacking,ridge,1.0,-0.8133261553291478,162,41,cnv,0.382621034382823
MIRIN,4,stacking,ridge,1.0,-0.4723788263085247,163,40,cnv,0.27407896906842927
MIRIN,5,stacking,ridge,1.0,-0.07227788666299428,163,40,cnv,0.3957004187662873
MK-2206,1,stacking,ridge,1.0,-0.5204949836983632,162,41,cnv,0.45955187807188047
MK-2206,2,stacking,ridge,1.0,-0.9953911133737225,162,41,cnv,0.5435192027428996
MK-2206,3,stacking,ridge,1.0,-1.0362355346115735,162,41,cnv,0.6352284320039007
MK-2206,4,stacking,ridge,1.0,-0.4683497487579249,163,40,cnv,0.41740025762655775
MK-2206,5,stacking,ridge,1.0,-0.790757132030449,163,40,cnv,0.486713611160453
MOTESANIB,1,stacking,ridge,1.0,-0.9405680620053336,162,41,cnv,0.264247331813712
MOTESANIB,2,stacking,ridge,1.0,-1.433187941427533,162,41,cnv,0.21869355553595135
MOTESANIB,3,stacking,ridge,1.0,-0.9329301221717436,162,41,cnv,0.2854867750755614
MOTESANIB,4,stacking,ridge,1.0,-0.983792811650408,163,40,cnv,0.23125254111258903
MOTESANIB,5,stacking,ridge,1.0,-0.7220153533418556,163,40,cnv,0.09480673618524535
NAVITOCLAX,1,stacking,ridge,1.0,-0.007076262090616403,162,41,cnv,0.2917270636463747
NAVITOCLAX,2,stacking,ridge,1.0,0.12029817707417367,162,41,cnv,0.3913564383003117
NAVITOCLAX,3,stacking,ridge,1.0,-0.13816232897790848,162,41,cnv,0.39075016986972383
NAVITOCLAX,4,stacking,ridge,1.0,-0.07709601839681557,163,40,cnv,0.45753426483470433
NAVITOCLAX,5,stacking,ridge,1.0,0.10708409611403447,163,40,cnv,0.31281347146154287
NU7441,1,stacking,ridge,1.0,-0.5097368403566702,162,41,cnv,0.21785813103614937
NU7441,2,stacking,ridge,1.0,-0.48602012849804543,162,41,cnv,0.26490872632733664
NU7441,3,stacking,ridge,1.0,-0.49234347479876917,162,41,cnv,0.21317874582803786
NU7441,4,stacking,ridge,1.0,-0.5634568615366069,163,40,cnv,0.25747476067587616
NU7441,5,stacking,ridge,1.0,-0.47729565268792573,163,40,cnv,0.1974071116514654
NUTLIN-3A (-),1,stacking,ridge,1.0,0.005950057489985561,162,41,cnv,0.3019175986353215
NUTLIN-3A (-),2,stacking,ridge,1.0,0.2866588677878106,162,41,cnv,0.25396566409025906
NUTLIN-3A (-),3,stacking,ridge,1.0,-0.4011055202965914,162,41,cnv,0.3673838543062326
NUTLIN-3A (-),4,stacking,ridge,1.0,0.04393671441251579,163,40,cnv,0.2600724470036797
NUTLIN-3A (-),5,stacking,ridge,1.0,0.3901285032527979,163,40,cnv,0.23090299460657177
OLAPARIB,1,stacking,ridge,1.0,-0.7681279714076266,162,41,cnv,0.30221395202874257
OLAPARIB,2,stacking,ridge,1.0,0.026979319785897182,162,41,cnv,0.2051725347566762
OLAPARIB,3,stacking,ridge,1.0,-0.4363930870976085,162,41,cnv,0.29373720999781255
OLAPARIB,4,stacking,ridge,1.0,-0.7562970645771507,163,40,cnv,0.4209395277470907
OLAPARIB,5,stacking,ridge,1.0,-0.473732650804787,163,40,cnv,0.5447559403519348
PALBOCICLIB,1,stacking,ridge,1.0,-0.2010669267464178,162,41,cnv,-0.004960706007693528
PALBOCICLIB,2,stacking,ridge,1.0,-0.3318733432127168,162,41,cnv,0.17484844247679387
PALBOCICLIB,3,stacking,ridge,1.0,0.004446206826144827,162,41,cnv,0.13269332841370435
PALBOCICLIB,4,stacking,ridge,1.0,-0.05989832450121746,163,40,cnv,0.15238053637952612
PALBOCICLIB,5,stacking,ridge,1.0,7.995218542511395e-05,163,40,cnv,0.1214818574531623
PD0325901,1,stacking,ridge,1.0,0.028458373552084915,162,41,cnv,-0.09586540869648685
PD0325901,2,stacking,ridge,1.0,-0.15217458579415977,162,41,cnv,-0.08095308979260626
PD0325901,3,stacking,ridge,1.0,0.04643219086217354,162,41,cnv,0.003308210661943788
PD0325901,4,stacking,ridge,1.0,0.006889791637621712,163,40,cnv,-0.05776680823276224
PD0325901,5,stacking,ridge,1.0,-0.11709090701543057,163,40,cnv,0.027420128845245847
PD173074,1,stacking,ridge,1.0,-0.5616083450195108,162,41,cnv,0.14723065019464998
PD173074,2,stacking,ridge,1.0,-0.5175249906692851,162,41,cnv,0.16707978810322743
PD173074,3,stacking,ridge,1.0,-0.3977647784015219,162,41,cnv,0.14537930578970365
PD173074,4,stacking,ridge,1.0,-0.265322346332185,163,40,cnv,0.04133392861365813
PD173074,5,stacking,ridge,1.0,-0.35642193441754744,163,40,cnv,0.2155264227492312
PEVONEDISTAT,1,stacking,ridge,1.0,0.011070567318994556,162,41,cnv,0.24446733858174205
PEVONEDISTAT,2,stacking,ridge,1.0,-0.04568938069020362,162,41,cnv,0.5659669567660782
PEVONEDISTAT,3,stacking,ridge,1.0,-0.030069620257160284,162,41,cnv,0.45334058606536193
PEVONEDISTAT,4,stacking,ridge,1.0,-0.004504783223779535,163,40,cnv,0.3079214802202871
PEVONEDISTAT,5,stacking,ridge,1.0,0.07288403993338577,163,40,cnv,0.37832684955392903
PFI-1,1,stacking,ridge,1.0,-0.20097756225879948,162,41,cnv,0.07623469527228102
PFI-1,2,stacking,ridge,1.0,-0.27489461181276287,162,41,cnv,0.2657146395012007
PFI-1,3,stacking,ridge,1.0,-0.4040128942279311,162,41,cnv,0.40674066745436294
PFI-1,4,stacking,ridge,1.0,-0.026802606920995675,163,40,cnv,0.23112280266431723
PFI-1,5,stacking,ridge,1.0,0.1528083052127549,163,40,cnv,0.2914468734599506
PICTILISIB,1,stacking,ridge,1.0,0.02434479328595185,162,41,cnv,0.12653930092632046
PICTILISIB,2,stacking,ridge,1.0,0.2706849779202475,162,41,cnv,-0.012138339683030587
PICTILISIB,3,stacking,ridge,1.0,-0.03885593565856982,162,41,cnv,0.10497839543134639
PICTILISIB,4,stacking,ridge,1.0,0.0016471458146722906,163,40,cnv,0.18348180099363637
PICTILISIB,5,stacking,ridge,1.0,0.282353336836894,163,40,cnv,0.03914674613645358
PLX-4720,1,stacking,ridge,1.0,-0.831606610606705,162,41,cnv,0.23555108645220604
PLX-4720,2,stacking,ridge,1.0,-0.7916975904590209,162,41,cnv,0.3602739206366645
PLX-4720,3,stacking,ridge,1.0,-0.7322285666912776,162,41,cnv,0.4084697426396687
PLX-4720,4,stacking,ridge,1.0,-0.41797800509369054,163,40,cnv,0.28421372779626736
PLX-4720,5,stacking,ridge,1.0,-0.8200060746768569,163,40,cnv,0.21884091150157334
REFAMETINIB,1,stacking,ridge,1.0,0.022086289540773407,162,41,cnv,0.13305211645277043
REFAMETINIB,2,stacking,ridge,1.0,-0.32416753888716077,162,41,cnv,0.1352650554145315
REFAMETINIB,3,stacking,ridge,1.0,-0.32246023551079794,162,41,cnv,0.195870908580389
REFAMETINIB,4,stacking,ridge,1.0,-0.12893100751415787,163,40,cnv,0.08535853771326533
REFAMETINIB,5,stacking,ridge,1.0,-0.3455312026074724,163,40,cnv,0.15582026179676722
RO-3306,1,stacking,ridge,1.0,0.14579138215572707,162,41,cnv,-0.349770558957015
RO-3306,2,stacking,ridge,1.0,-0.7210824051834392,162,41,cnv,-0.16322960732033773
RO-3306,3,stacking,ridge,1.0,-0.1094055221145096,162,41,cnv,-0.11272208410613228
RO-3306,4,stacking,ridge,1.0,-0.24616111969683718,163,40,cnv,-0.14013744563185712
RO-3306,5,stacking,ridge,1.0,-0.0684980110755351,163,40,cnv,-0.12338166693642914
RUCAPARIB,1,stacking,ridge,1.0,-0.4321310782469445,162,41,cnv,0.5840163545273169
RUCAPARIB,2,stacking,ridge,1.0,-0.42245321954156134,162,41,cnv,0.465683391429574
RUCAPARIB,3,stacking,ridge,1.0,-0.4020728985524098,162,41,cnv,0.39513439486930035
RUCAPARIB,4,stacking,ridge,1.0,-0.38985174230662345,163,40,cnv,0.6234588865447778
RUCAPARIB,5,stacking,ridge,1.0,-0.11550137055213527,163,40,cnv,0.3918090550388381
SB216763,1,stacking,ridge,1.0,-0.42596724736142466,162,41,cnv,0.15744508955935743
SB216763,2,stacking,ridge,1.0,-0.051523073060727675,162,41,cnv,0.11698605252636106
SB216763,3,stacking,ridge,1.0,-0.7253670946816966,162,41,cnv,0.10228089755429369
SB216763,4,stacking,ridge,1.0,-0.10294250390543258,163,40,cnv,0.05040746702317764
SB216763,5,stacking,ridge,1.0,-0.05004624703464611,163,40,cnv,-0.018773972168275758
SB590885,1,stacking,ridge,1.0,-0.43357315237656824,162,41,cnv,0.00029545922388759946
SB590885,2,stacking,ridge,1.0,-0.14002292772353586,162,41,cnv,-0.12554533612632562
SB590885,3,stacking,ridge,1.0,-0.18774794310962806,162,41,cnv,-0.09701829515814843
SB590885,4,stacking,ridge,1.0,-0.3991082704097493,163,40,cnv,-0.018874320230993544
SB590885,5,stacking,ridge,1.0,-0.2289467546065853,163,40,cnv,-0.017335446183544847
SELUMETINIB,1,stacking,ridge,1.0,-0.3924842577356036,162,41,cnv,0.19095991543831495
SELUMETINIB,2,stacking,ridge,1.0,-0.28637578972074307,162,41,cnv,-0.16638919311597172
SELUMETINIB,3,stacking,ridge,1.0,-0.30806387136543645,162,41,cnv,-0.07411566197073692
SELUMETINIB,4,stacking,ridge,1.0,-0.19805029725097034,163,40,cnv,0.08512276926400524
SELUMETINIB,5,stacking,ridge,1.0,-0.5683843477903343,163,40,cnv,0.032689311104379094
SERDEMETAN,1,stacking,ridge,1.0,-0.3358741029387038,162,41,cnv,-0.05817970802005882
SERDEMETAN,2,stacking,ridge,1.0,-0.2237882539557785,162,41,cnv,0.08371660937582182
SERDEMETAN,3,stacking,ridge,1.0,-0.6848589406217136,162,41,cnv,-0.03538660430004484
SERDEMETAN,4,stacking,ridge,1.0,-0.3814167762204401,163,40,cnv,-0.08369875146938868
SERDEMETAN,5,stacking,ridge,1.0,-0.7279896836480089,163,40,cnv,0.05755051657344052
SGC0946,1,stacking,ridge,1.0,-0.24829694614793296,162,41,cnv,0.32194748250432265
SGC0946,2,stacking,ridge,1.0,-0.1745810830038108,162,41,cnv,0.22913157090452146
SGC0946,3,stacking,ridge,1.0,-0.09247693324048756,162,41,cnv,0.26810357362292303
SGC0946,4,stacking,ridge,1.0,-0.23372007167609388,163,40,cnv,0.34079111038576154
SGC0946,5,stacking,ridge,1.0,-0.34754333168904883,163,40,cnv,0.43363794127471067
SN-38,1,stacking,ridge,1.0,-0.897550487972496,162,41,cnv,0.013737664458332887
SN-38,2,stacking,ridge,1.0,-1.3942775530831373,162,41,cnv,-0.3354427651917149
SN-38,3,stacking,ridge,1.0,-0.7594412281090497,162,41,cnv,-0.024779222915843394
SN-38,4,stacking,ridge,1.0,-0.900540292717185,163,40,cnv,-0.2808873866077003
SN-38,5,stacking,ridge,1.0,0.10268597774671218,163,40,cnv,0.016231505872771824
TALAZOPARIB,1,stacking,ridge,1.0,1.2440391569264713,162,41,cnv,-0.029740499169929026
TALAZOPARIB,2,stacking,ridge,1.0,0.38329648602868027,162,41,cnv,-0.27185318243554035
TALAZOPARIB,3,stacking,ridge,1.0,1.2982413500719303,162,41,cnv,-0.07640652138415842
TALAZOPARIB,4,stacking,ridge,1.0,1.478721790431649,163,40,cnv,-0.09701695848470301
TALAZOPARIB,5,stacking,ridge,1.0,1.2285176971634864,163,40,cnv,-0.10396083731608254
TAMOXIFEN,1,stacking,ridge,1.0,-0.008621006262502728,162,41,cnv,0.15012494128669424
TAMOXIFEN,2,stacking,ridge,1.0,-0.29893421057754566,162,41,cnv,0.1628975952638714
TAMOXIFEN,3,stacking,ridge,1.0,-0.35750074678367616,162,41,cnv,0.24012632633165554
TAMOXIFEN,4,stacking,ridge,1.0,-0.1411366064647286,163,40,cnv,0.05580786994175138
TAMOXIFEN,5,stacking,ridge,1.0,-0.08061239180724789,163,40,cnv,0.039629634895675704
TANESPIMYCIN,1,stacking,ridge,1.0,0.04501608744281688,162,41,cnv,0.12574645457650185
TANESPIMYCIN,2,stacking,ridge,1.0,0.04973809748522989,162,41,cnv,-0.011197723844936136
TANESPIMYCIN,3,stacking,ridge,1.0,0.03890214780862139,162,41,cnv,-0.021140329445186467
TANESPIMYCIN,4,stacking,ridge,1.0,0.03615963554718171,163,40,cnv,-0.13994655333456957
TANESPIMYCIN,5,stacking,ridge,1.0,0.05388060314465018,163,40,cnv,0.015165725671643695
TEMOZOLOMIDE,1,stacking,ridge,1.0,-0.6948003922681121,162,41,cnv,0.06896433313276186
TEMOZOLOMIDE,2,stacking,ridge,1.0,-0.1258041949644495,162,41,cnv,0.12955529393053392
TEMOZOLOMIDE,3,stacking,ridge,1.0,-0.4406693885124904,162,41,cnv,0.1325496388245585
TEMOZOLOMIDE,4,stacking,ridge,1.0,-0.5300843054743689,163,40,cnv,0.041163820173250654
TEMOZOLOMIDE,5,stacking,ridge,1.0,-0.7083119137177691,163,40,cnv,0.21342609007527483
TRAMETINIB,1,stacking,ridge,1.0,0.08046733121634075,162,41,cnv,-0.23725808498789663
TRAMETINIB,2,stacking,ridge,1.0,0.0894263915936585,162,41,cnv,-0.19020729957699528
TRAMETINIB,3,stacking,ridge,1.0,-0.03336241384237637,162,41,cnv,0.06016482354778107
TRAMETINIB,4,stacking,ridge,1.0,-0.04573391866195631,163,40,cnv,-0.29549428922817994
TRAMETINIB,5,stacking,ridge,1.0,-0.03260534860204267,163,40,cnv,-0.32985520607478425
VELIPARIB,1,stacking,ridge,1.0,0.22126338883327623,162,41,cnv,-0.3379569645731992
VELIPARIB,2,stacking,ridge,1.0,0.24858433844239247,162,41,cnv,-0.25702037552544865
VELIPARIB,3,stacking,ridge,1.0,0.2618025982560015,162,41,cnv,-0.2962956216041695
VELIPARIB,4,stacking,ridge,1.0,0.4716357613303743,163,40,cnv,-0.20300331077807432
VELIPARIB,5,stacking,ridge,1.0,-0.3898349500757634,163,40,cnv,-0.12867708426010294
VISMODEGIB,1,stacking,ridge,1.0,0.3187612989750246,162,41,cnv,-0.2980170346082296
VISMODEGIB,2,stacking,ridge,1.0,0.07237390080064454,162,41,cnv,-0.3057469957790322
VISMODEGIB,3,stacking,ridge,1.0,0.011725997795644538,162,41,cnv,-0.32975158414562655
VISMODEGIB,4,stacking,ridge,1.0,-0.05706710109213464,163,40,cnv,-0.2879438088621342
VISMODEGIB,5,stacking,ridge,1.0,0.18651399908515032,163,40,cnv,-0.3557439289185978
VORINOSTAT,1,stacking,ridge,1.0,-0.14380353240414356,162,41,cnv,0.24801425383638057
VORINOSTAT,2,stacking,ridge,1.0,-0.06034300833182582,162,41,cnv,0.08243903426399068
VORINOSTAT,3,stacking,ridge,1.0,-0.0628034028048613,162,41,cnv,0.023461275757243105
VORINOSTAT,4,stacking,ridge,1.0,-0.0772634396375429,163,40,cnv,0.16438985509336856
VORINOSTAT,5,stacking,ridge,1.0,-0.12881145287706675,163,40,cnv,0.16725990534339585
WEE1 INHIBITOR,1,stacking,ridge,1.0,-0.2826991454597825,162,41,cnv,0.11461032908618363
WEE1 INHIBITOR,2,stacking,ridge,1.0,0.12387202740527914,162,41,cnv,-0.12013988484661388
WEE1 INHIBITOR,3,stacking,ridge,1.0,0.1058637903298485,162,41,cnv,-0.1602872211367695
WEE1 INHIBITOR,4,stacking,ridge,1.0,-0.06994990757081876,163,40,cnv,0.017599908064788974
WEE1 INHIBITOR,5,stacking,ridge,1.0,0.09745304334810156,163,40,cnv,-0.13819471832093508
YK-4-279,1,stacking,ridge,1.0,0.15409256897420964,162,41,cnv,-0.13521540089577117
YK-4-279,2,stacking,ridge,1.0,0.030616175118357347,162,41,cnv,-0.18164050368594395
YK-4-279,3,stacking,ridge,1.0,-0.35403383638261166,162,41,cnv,0.1371010540336314
YK-4-279,4,stacking,ridge,1.0,0.09783401053177498,163,40,cnv,-0.039606582559779044
YK-4-279,5,stacking,ridge,1.0,-0.28822774205620827,163,40,cnv,-0.0383117118703635
ZM447439,1,stacking,ridge,1.0,-0.4374938253077578,162,41,cnv,0.2537271001415936
ZM447439,2,stacking,ridge,1.0,-0.43383774572649614,162,41,cnv,0.2394026523265365
ZM447439,3,stacking,ridge,1.0,-0.5167397657596298,162,41,cnv,0.1960892935599886
