std,Y,n,tissue
OCIAML3,0.722471,1,LYMPH
OCIAML5,3.4143925,2,LYMPH
OCILY19,3.288566,2,LYMPH
OCIM1,3.233194,2,LYMPH
OPM2,3.7863350000000002,2,LYMPH
P12ICHIKAWA,1.661153,1,LYMPH
P31FUJ,3.775568,2,LYMPH
PF382,2.3527155,2,LYMPH
PL21,3.1196795,2,LYMPH
RAJI,3.027451,2,LYMPH
RCHACV,3.5193015,2,LYMPH
REH,3.2125035,2,LYMPH
RERFLCKJ,4.461881,2,LUNG
RERFLCMS,4.471546,2,LUNG
RL,3.976102,2,LYMPH
RPMI8226,3.0441130000000003,2,LYMPH
RPMI8402,2.9099475,2,LYMPH
RS411,3.309356,2,LYMPH
SBC5,3.8427350000000002,2,LUNG
SHP77,4.063511,2,LUNG
SIGM5,3.002408,1,LYMPH
SKLU1,4.529867,1,LUNG
SKM1,4.0632505,2,LYMPH
SKMES1,4.4591265,2,LUNG
SKMM2,4.906851,2,LYMPH
ST486,2.7957615000000002,2,LYMPH
SUDHL1,3.932563,1,LYMPH
SUDHL10,2.388269,2,LYMPH
SUDHL4,3.194038,2,LYMPH
SUDHL5,1.841964,2,LYMPH
SUDHL6,2.1504635,2,LYMPH
SUDHL8,2.2285955,2,LYMPH
SUPB15,2.649554,2,LYMPH
SUPM2,3.3205565000000004,2,LYMPH
SUPT1,4.127788000000001,2,LYMPH
SW1271,3.9710945000000004,2,LUNG
SW1573,4.789047500000001,2,LUNG
THP1,4.047453,2,LYMPH
WSUDLCL2,2.719775,2,LYMPH
