feature
ETFA
TYRO3P
FBXO22-AS1
NRG4
UBE2Q2
FBXO22
PML
PPP2R3A
MSL2
C15orf27
LOC253044
LINC00597
ODF3L1
MIR4313
PTPN9
SNUPN
DNM1P35
IMP3
SNX33
CSPG4
PSTPIP1
HMG20A
TSPAN3
NEIL1
MIR631
MAN2C1
COMMD4
C15orf39
SIN3A
GOLGA6C
GOLGA6D
RPP25
FAM219B
SCAMP5
PPCDC
MPI
COX5A
RCN2
PEAK1
ACSBG1
IDH3A
CRABP1
DNAJA4
WDR61
LMAN1L
SCAMP2
CSK
CPLX3
ULK3
MIR4513
LINGO1
TBC1D2B
SH2D7
LOC91450
LOC645752
GOLGA6L5
DNM1P41
KIAA1024
LOC283688
BCL2A1
ZFAND6
C15orf37
MTHFS
ST20-MTHFS
ST20
FAM108C1
C11orf74
ANKRD34C
TMED3
CT62
MIR184
NR2E3
KIAA1199
MIR549
C15orf26
MESDC1
MESDC2
MIR4514
RASGRF1
MORF4L1
CTSH
TMC3
STARD5
IL16
MEX3B
LINC00052
CHRNA3
CHRNA5
CHRNB4
LRRC49
LINC00277
MIR4273
RPLP1
LINC00593
LOC145837
C15orf60
NPTN
SEMA7A
UBL7
LOC440288
ISG20
CYP11A1
STRA6
CCDC33
LOC729739
AEN
CAAP1
OR4F13P
AAGAB
SMAD3
PLAA
ADAMTS7
THAP10
LARP6
ISLR
LOC283731
GOLGA6A
ISLR2
CIB2
LOC727915
EDC3
CYP1A2
CYP1A1
FAM154B
MRPL46
MRPS11
AGPHD1
PSMA4
MIR629
TLE3
DET1
OR4F15
OR4F6
UBE2Q2P1
BNC1
HDGFRP3
C15orf40
CALML4
NTRK3-AS1
EFTUD1
MIR7-2
MIR1179
MIR3529
C2CD4B
LOC283693
LOC338963
AP3B2
LOC283692
SCARNA15
CPEB1
FSD2
WHAMM
DEFA1
DEFA1B
ITGA11
TARSL2
MIR4515
MAP2K5
SKOR1
NMB
SEC11A
WDR73
CLN6
FEM1B
IQCH-AS1
C15orf61
IQCH
LOC646938
TM6SF1
FAM103A1
LOC100506874
KIF23
PAQR5
CLK3
ARID3B
MIR548AP
SH3GL3
PDE8A
ARRDC4
IMMP2L
VPS33B
HDDC3
UNC45A
FYCO1
BTBD1
SPESP1
MIR4714
ERC2-IT1
MIR3938
ARIH1
CORO2B
ANP32A-IT1
MIR4312
LOC254559
LOC401074
FRG2C
