std,Y,n,tissue
NCIH838,-2.9100283637809894,4,LUNG
NCIH841,-4.5278655,4,LUNG
NCIH929,-4.929963,3,LYMPH
NOMO1,-4.903107,4,LYMPH
NUDUL1,-6.140087,2,LYMPH
OCIAML2,-4.26095,4,LYMPH
OCIAML3,-5.134458,4,LYMPH
OCIAML5,-3.840962,4,LYMPH
OCILY19,-7.066604,1,LYMPH
OCIM1,-3.950869,4,LYMPH
OPM2,-4.079564,3,LYMPH
P12ICHIKAWA,-5.565484,3,LYMPH
P31FUJ,-4.531772,2,LYMPH
PF382,-3.959212,2,LYMPH
PL21,-4.200437,3,LYMPH
RAJI,-3.495598,3,LYMPH
RCHACV,-4.597348,3,LYMPH
REH,-5.13689,3,LYMPH
RERFLCKJ,-0.124282,5,LUNG
RERFLCMS,-2.85741989559532,4,LUNG
RL,-5.411759,2,LYMPH
RPMI8226,-6.052989,3,LYMPH
RPMI8402,-4.118412,3,LYMPH
RS411,-4.96441,3,LYMPH
SBC5,-5.602901,5,LUNG
SHP77,-3.910133,4,LUNG
SIGM5,-5.401659,1,LYMPH
SKLU1,0.0020664593745692,5,LUNG
SKM1,-4.840766,4,LYMPH
SKMES1,-3.0713644999999996,4,LUNG
SKMM2,-1.3395435,4,LYMPH
ST486,-6.025451,3,LYMPH
SUDHL1,-2.937028346923445,2,LYMPH
SUDHL10,-6.0727455,2,LYMPH
SUDHL4,-4.330068,2,LYMPH
SUDHL5,-6.712258,3,LYMPH
SUDHL6,-5.943989,3,LYMPH
SUDHL8,0.0019331664197996,3,LYMPH
SUPB15,-3.93996,3,LYMPH
SUPM2,-5.693972,3,LYMPH
SUPT1,-4.135812,3,LYMPH
SW1271,-0.935575,5,LUNG
SW1573,0.0017087948191489,5,LUNG
THP1,-2.461751,3,LYMPH
WSUDLCL2,-5.34579,3,LYMPH
