feature
TARP
ATP8A2
MLLT10P1
DPF3
FAM179B
METTL21D
C14orf183
C14orf182
STAU1
KLHDC1
KLHDC2
FRG1B
L2HGDH
CDKL1
MAP4K5
ATL1
ATP5S
EXOC5
PAPLN
NUMB
NIN
ABHD12B
DCAF4
ZFYVE1
PSEN1
C14orf105
LANCL2
CCT6A
SNORA15
RPL36AL
DNAAF2
MGAT2
ESD
FLT1
NAA30
AP5M1
KIAA0317
LTBP2
FCF1
RNF114
WASF3
ARF6
FSCB
RBM25
PTPN1
SUMF2
PYGL
KCNB1
MIR4505
PSPH
PNMA1
PRSS1
ZNF713
GBAS
SEPT14
MRPS17
KCNH5
NPC2
MIR4709
ISCA2
C14orf28
CNIH
CDKN3
FRMD6-AS1
MAPK1IP1L
SOCS4
SAV1
TRIM9
C14orf169
TTLL9
ACOT4
ACOT6
RPS29
LRR1
NEMF
TMX1
DNAL1
POLE2
DDX27
LOC650226
DKFZp434L192
LOC100506776
DAAM1
BCAS4
PHKG1
ZNFX1
SNORD12
ZNFX1-AS1
SNORD12B
SNORD12C
DCP1A
SALL4
FAM161B
USP12
FKBP3
SNORD127
PRPF39
PTGER2
ARFGEF2
CSE1L
FKBP9L
GATA5
OTX2
OTX2-AS1
SYT16
LINC00643
LINC00494
GMFB
LOC731223
JDP2
FOS
MIR548Y
SAMD4A
CGRRF1
ACYP1
TMED10
NEK9
MLH3
ZC2HC1C
EIF2B2
PGF
FRMD6-AS2
FRMD6
DUSP15
UBE2V1
TMEM189-UBE2V1
TMEM189
SLC9A8
MIR645
LGALS3
DLGAP5
LINC00297
NFATC2
MYLK2
FOXS1
TPX2
PTGR2
ZNF410
DPM1
KCNG1
MOCS3
LINC00651
NUPR1L
CHCHD2
SPATA2
C14orf45
ALDH6A1
ENTPD5
C1QTNF9B
C1QTNF9B-AS1
EGFLAM
KLHL28
RANBP3L
ADRM1
LAMA5
LNX2
HOMEZ
FLT3
ABCD4
VSX2
SYNDIG1L
VRTN
C14orf166
NID2
RPS6KL1
PROX2
DLST
PTPRD
PTGIS
SPATA13-AS1
LINC00640
GPR12
ADNP
YLPM1
C1QTNF9
SEC61G
C14orf101
SHISA2
NUPL1
ZFP64
CBFA2T2
DEFB115
AMPH
NCOA3
TMEM229B
MIR4308
GCH1
WDHD1
PELI2
LIFR
MIR4532
PMEPA1
MIR2276
SLC13A3
ERC2
LINC00426
SULF2
TNS3
UBL3
VSTM2A
LOC285878
MIR3196
BIRC7
NKAIN4
MTMR6
CD40
CDH22
LINC00547
LOC100507500
MIPEP
LINC00648
PARD6B
FAM65C
NPBWR2
ATXN7
TP53RK
SLC2A10
CENPJ
RNF17
C20orf201
RGS19
TCEA2
CMTM5
IL25
EFS
MYH6
MIR208A
MYH7
B4GALT5
OSBPL2
PABPC3
ELMO2
ZNF663
ZNF334
OCSTAMP
SLC35C2
MKRN7P
FANCM
LOC440131
TXNDC16
FAM123A
ACOT2
RHOJ
GNPNAT1
STYX
FERMT2
MIR3650
MIR4758
SLC35F4
PABPN1
BCL2L2-PABPN1
PPP1R3E
BCL2L2
ATG14
FBXO34
TBPL2
KTN1
KTN1-AS1
LRCH1
EGFLAM-AS4
OGDH
CDK8
RNF6
MIS18BP1
SLC7A1
LSM14B
PSMA7
SS18L1
GTPBP5
HRH3
TEX26
MIR3194
TPTE2P1
BLVRA
COA1
LPCAT1
BMP4
MIR5580
GPR33
PAIP1
C5orf34
NNT
C5orf28
SLC22A17
WDR70
PAN3
SNAPC1
PDX1
CDH10
CEBPB
SNORD56B
RPL10L
ATP12A
CDX2
PRHOXNB
HECTD1
POLR1D
ERO1L
PSMC6
ACTR10
NUBPL
SNAI1
POSTN
MIR4649
GCK
AEBP1
YKT6
DBNL
POLD2
POLM
FLJ35390
PGAM2
MYL7
C5orf42
NIPBL
SLC46A3
SCAND1
C20orf152
UBE2D4
MRPS24
URGCP-MRPS24
POLR2J4
URGCP
HPVC1
SUCLA2
GCNT7
FAM209A
FAM209B
C20orf43
LOC100131496
C20orf151
CABLES2
RPS21
C14orf126
CAMK2B
RPL21
SNORA27
RASL11A
SNORD102
NUDCD3
RPL13AP3
LINC00520
LOC100144597
BHLHE23
LINC00029
STK11
MIR124-3
CDKN2B
SOX18
ZFYVE26
VTI1B
ARG2
RDH11
PLEKHH1
PIGH
TMED4
NPC1L1
DDX56
KCNQ2
EGFR
NUDT15
MTIF3
CAPSL
IL7R
LINC00226
LINC00657
CCM2
VOPP1
PCNX
L3HYPDH
GPR135
EXOC3
C5orf55
AHRR
MIR4657
PP7080
NECAB3
E2F1
ACTL10
C20orf144
BPIFB2
BPIFB6
FGF10
ADAM20
ADAM20P1
ADAM21
PABPC1L
YWHAB
TOMM34
TBRG4
RAMP3
BPIFA4P
BPIFB4
BPIFA3
BPIFB1
BPIFA2
BPIFA1
BPIFB3
MAPRE1
MIR1257
DACT1
MAP3K9
STK4
AHSA1
ISM2
NOXRED1
VIPAS39
SAMD15
POMT2
GSTZ1
MIR1260A
TMED8
NGB
TMEM63C
SPATA13
IGFBP1
IGFBP3
VASH1
C14orf166B
ANGEL1
MIR4533
SOS2
KIAA1737
IRF2BPL
ZDHHC22
TNFSF11
TPTE2P6
TNNC1
SEMA3G
STK4-AS1
PDRG1
NT5DC2
STAB1
C3orf78
NISCH
ZMIZ2
PPIA
GUSBP10
MTUS2-AS1
NUP155
RAI14
MIR5586
C14orf39
SIX6
C20orf197
MMP9
CTSA
PLTP
SLC12A5
NCOA5
ZNF335
PCIF1
SPATA25
NEURL2
ZSWIM1
ZSWIM3
C7
HIF1A
HIF1A-AS2
GSX1
DHRS7
PPM1A
PCNXL4
ADCY1
NHLRC3
KBTBD6
TMEM30B
RNY5
KATNAL1
EEF1A2
PPDPF
ZNF716
C1QTNF3-AMACR
GPHN
C14orf1
AKAP11
NRL
CPNE6
LRRC16B
DHRS4L1
LINC00457
NKD2
LOC100506688
VWA8-AS1
ZMYND8
KBTBD7
MTRF1
NAA16
MIR4305
MIR4635
ZBP1
PCK1
ATP9A
LOC145474
