feature
AGAP2-AS1
MGAT1
IFFO1
AGAP2
ITPKB-IT1
MIR142
OSM
MAP1LC3B2
NIPSNAP1
MLPH
TJP1
MIR1469
FIGN
GNMT
TSPOAP1
LINC00511
MYH14
NR2F2
SGCB
PLEK2
PRRT3-AS1
SEPT10
SEC16A
LINC00528
TACSTD2
SHC2
BOK
SGPP2
ZNF205
THRB
CELSR3-AS1
EGFR
CDH1
PRKCH
CDCP1
ATP9A
LINC01626
ERC2
MIR3202-2
FAM155A
ITGA3
LOC105372397
ZNF141
NSUN4
WTIP
PLOD2
GULP1
MID2
C16orf54
RTKN
A2M-AS1
FAM127C
GRAMD2
COQ3
TMC8
FAM189A2
STEAP2-AS1
TCONS_00029157
FEZF1
NPNT
DRC1
OCLN
TDRP
HSPA4L
LINC00472
LINC00674
MIR203A
CELSR3
SGSH
KITLG
LRIG3
HOXD1
TTC6
MARVELD2
EPHA6
ANK3
DDAH1
SH2D4A
MIPOL1
FERMT3
SSTR5-AS1
FN3K
AP1M2
LYPD1
PSMC3
MIR7704
GLRB
SYTL4
FAM201B
LOC100288748
LDOC1
LAPTM4A
DOCK1
HOOK1
SASH1
EXOC3L2
HRH1
CTSV
S1PR4
NPAS2
NEBL
NLRC3
PTPRZ1
TSPAN5
SLC22A31
HS6ST3
TBC1D10C
NALCN
CFAP45
STAP2
TRNP1
SYDE1
GLS2
ITGA4
STK32A
SEL1L2
RNF166
DUSP8
TSPAN6
SYBU
LGALS8
MNX1
SOWAHB
MIR4259
CELF4
PPP1R16B
SSTR5
NFIB
DNAJC5
LINC00437
CT62
MAPK8IP2
ERRFI1
ARHGEF10
CECR5
MET
STK25
TNFAIP8L2-SCNM1
TNFAIP8L2
SH2D3C
LNPK
SYT12
MIR193A
BOK-AS1
PCDHAC2
CDC42BPB
ENO4
CHDH
RASEF
OVOL2
LMO7
FBXO41
CIART
ADAMTS9
PPP1R13L
RGMB
LOC100996447
PTPN7
CKB
C10orf107
KRTAP5-AS1
GPD2
HELZ2
SPIRE1
DPYSL3
DOCK2
CYP1B1
AADAT
TXNRD3
TACR1
PLPP2
PPIC
ARHGAP25
CALCR
PCDH1
CCBE1
FAM184B
GPR158
MFSD6L
NKX2-1
ARHGAP29
IKBKG
MCC
SOWAHC
LIMCH1
MORC2
TMEM47
MNX1-AS1
LRRC49
DIP2C
RASGEF1A
NUP85
COBL
TUG1
SOWAHD
STOX2
TTC39A
VSTM2L
PTPRD
ATP8B1
MARVELD3
UMODL1-AS1
ZFP2
CCDC39
ALS2CR11
RNF224
NKX2-1-AS1
LOC729970
NDUFS2
RUFY1
CHMP4C
CLDN4
PCAT19
PDE11A
BEAN1
SLC35B3
PPP2R2C
PCLO
HSPA12A
CNNM3
