feature
PIK3CG
ARHGAP30
VAV1
LINC00528
NCKAP1
CD53
CD38
RCSD1
CD48
ITPKB
HCLS1
SEMA4A
TNFAIP8
EVI2B
ZFP112
P2RY8
CCDC69
LRMP
IL12RB1
WAS
GSG2
IKZF1
WASL
CTTN
PTTG1IP
PXK
MFNG
MZB1
TOM1L1
C1orf122
CDC42BPB
FAM127A
INTU
PCBD1
SASH3
WIPF1
MAP4K1
MANSC1
CEACAM21
TJP1
NUDT12
TCF3
RASSF5
LOC100128751
E2F2
CTTNBP2NL
FLJ42709
KCTD14
LOC100233209
DOCK2
PON2
KRT18
MBOAT2
DNAH14
GALNT11
ITGA4
CUEDC1
LOC100506779
CHAF1A
AKNA
EAF2
YTHDC2
GNA11
ITGAL
ELMO1
FKBP9
TMEM17
SNX7
RILPL1
MTCH1
C16orf54
DYNC1LI2
NUP50
DENND1C
SMARCA1
TAF4B
LOC642852
SLC37A3
LOC100130872
PPP1R9A
FAM118A
ARHGEF2
SLC35D2
AFF2
ARL4A
YIPF6
FLI1
BOD1
RAB13
DOCK8
FCHO2
FAM177A1
CMTM4
KBTBD8
BACE1
NR2F2
FAM127B
ACAP1
PTK2B
DYNLT1
PDE12
TSPAN6
MAST3
TMEM22
RASAL2
TEAD1
LCP1
FNBP1L
FBXL2
MPDZ
DEF6
RASAL3
FOXO1
SPIRE1
RHOH
TSEN34
HMHA1
GMFG
MLF1
BAK1
SSH2
MOB3A
RPL29
TP53I3
GNG7
MAP3K1
CXorf21
TACC2
AQP11
CNKSR3
LONRF2
GRAP
INPP5D
DEPDC7
APBB1IP
LOC100507463
L3MBTL2
SNX9
LNPEP
PPP3CC
GAS2L3
BACH2
NEBL
SDC4
VPRBP
PLEKHA5
RGS17
CBY1
TRNP1
IGJ
ARHGEF10
ELF1
MCM5
RPL15
CDC42BPA
MORN2
MIPOL1
P2RX5
HVCN1
GNA13
CLPP
NLRC3
ARHGDIB
ITGAV
HIST1H2BM
NGRN
LAPTM5
RASSF2
CORO1A
PPP1R16B
KLHL6
SRGAP1
C10orf35
PLCG2
IL13RA1
CHMP4C
DCP2
TIFA
IL17RD
IL2RG
LY9
TMTC3
TSC22D4
POLE3
BAIAP2L1
THAP10
GULP1
CNN3
TRAF3IP3
RPL10A
SLC38A5
GPRASP2
LOC646903
UBE2J1
NR2F1
PTPN7
TMC8
WSB2
MR1
ST5
POU2AF1
LOH12CR2
PLDN
IKZF3
TRAC
BCL2L2
MBNL1
MRFAP1
NFATC1
GCET2
EDEM1
ICAM2
HECTD2
LOC100506762
MANBAL
LAX1
GLIS2
FLJ90757
SH3BP1
PSMB10
TXNRD3
ZHX2
PPM1K
CYFIP1
RPL23
FERMT2
GUSBP11
GMIP
PSMB5
ZNF697
RAC2
SOX13
KIAA1598
LOC100507376
EPCAM
SPIN3
NCKAP1L
VILL
LOC285463
SNX21
MTA2
CD52
RFX5
NGLY1
EVI2A
SEPT1
NME7
CASP2
STK17B
ARHGAP39
ANKRD44
RPUSD2
SS18L2
TMEM51
DAZAP1
MAP2K7
LRP11
RAPH1
ERRFI1
MEX3C
ARHGAP15
PPP1R26
LSP1
LRRC49
IRF8
AADAT
PIP4K2C
PARVA
ITGB7
LY86
NCOA3
HSPA1A
XYLT1
PTPN6
MORN4
STK4
GNAI1
SH3BP4
ARHGAP4
ACVR1
ZNF223
FARP1
OIP5-AS1
B3GNT5
IGLL3P
RANBP17
ATXN7
SEPT6
DUSP2
CYB561
TAGAP
TLR9
CD276
PLS3
CKB
RPL3
LAPTM4A
ZC3H12C
PTPRCAP
ZCCHC7
TNFRSF17
FAXC
BAP1
NRBP2
C19orf43
CLOCK
C12orf56
FCRL2
COPE
PHC2
ARHGAP25
RBL1
TSPAN4
SLC26A11
NUP210
MID1
LIME1
ZNF763
ASAH2B
KIAA1432
C9orf41
CCDC88C
WDFY3
HSH2D
H1F0
LOC440864
MARCKS
EPB41L4B
PTPRC
CYTIP
IQGAP2
CXCR4
HIST1H1D
PPP1R16A
STYK1
CHMP3
EEF2
TTF1
LOC100287598
SLC2A5
UBE2G1
RPL7A
ITPRIPL1
LOC100129361
SIAH2
SH2D3C
MED26
VPS37C
LEF1
APOBEC3C
GMFB
RPS15
GINS3
EPS8
CLDN3
ZCCHC10
MGAT4B
FAM78A
EIF3A
CD19
ID1
FZD5
CCDC117
TRANK1
PAK4
CC2D2A
HTR7P1
CLASP2
