std,Y,n,tissue
OCIM1,1.6937920000000002,2,LYMPH
OPM2,1.5510585,2,LYMPH
P12ICHIKAWA,3.4595849999999997,2,LYMPH
P31FUJ,2.163077,2,LYMPH
PF382,2.593483,2,LYMPH
PL21,2.455344,2,LYMPH
RAJI,2.9841615,2,LYMPH
RCHACV,1.825342,2,LYMPH
REH,3.2424324999999996,2,LYMPH
RERFLCKJ,1.533731,3,LUNG
RERFLCMS,2.639112,2,LUNG
RL,2.6749505,2,LYMPH
RPMI8226,2.3434605,2,LYMPH
RPMI8402,1.8546165000000001,2,LYMPH
RS411,2.712656,2,LYMPH
SBC5,2.485125,3,LUNG
SHP77,4.1829445,2,LUNG
SIGM5,3.573684,1,LYMPH
SKLU1,3.64193000659523,2,LUNG
SKM1,1.6146075,2,LYMPH
SKMES1,2.23732936335001,3,LUNG
SKMM2,1.7184025,2,LYMPH
ST486,2.2844919999999997,2,LYMPH
SUDHL1,3.501109,1,LYMPH
SUDHL10,1.089602,2,LYMPH
SUDHL4,3.3245845000000003,2,LYMPH
SUDHL5,2.1799795,2,LYMPH
SUDHL6,2.3533204999999997,2,LYMPH
SUDHL8,2.8849945,2,LYMPH
SUPB15,4.229733,1,LYMPH
SUPM2,2.099212,2,LYMPH
SUPT1,2.3350605,2,LYMPH
SW1271,4.54182729111563,3,LUNG
SW1573,2.877408,3,LUNG
THP1,1.9787175000000001,2,LYMPH
WSUDLCL2,2.478181,2,LYMPH
