std,Y,n,tissue
PF382,3.507797,3,LYMPH
PL21,3.7962664999999998,2,LYMPH
RAJI,4.644884,3,LYMPH
RCHACV,2.8955865000000003,2,LYMPH
REH,3.209976,3,LYMPH
RERFLCKJ,3.333976,3,LUNG
RERFLCMS,2.960972,3,LUNG
RL,2.5919135000000004,2,LYMPH
RPMI8226,2.910435,3,LYMPH
RPMI8402,1.609649,2,LYMPH
RS411,3.017103,3,LYMPH
SBC5,3.250466,3,LUNG
SHP77,2.398999,3,LUNG
SIGM5,1.578486,1,LYMPH
SKLU1,5.178734,3,LUNG
SKM1,3.627042,3,LYMPH
SKMES1,3.758518,3,LUNG
SKMM2,4.972629,3,LYMPH
ST486,2.703487,3,LYMPH
SUDHL1,2.389144,1,LYMPH
SUDHL10,2.819586,3,LYMPH
SUDHL4,2.7740324999999997,2,LYMPH
SUDHL5,2.206906,3,LYMPH
SUDHL6,2.064841,3,LYMPH
SUDHL8,3.548336,3,LYMPH
SUPB15,3.1833835,2,LYMPH
SUPM2,2.079551,3,LYMPH
SUPT1,3.6674,3,LYMPH
SW1271,4.825418,3,LUNG
SW1573,4.596957,3,LUNG
THP1,3.6209105,2,LYMPH
WSUDLCL2,2.8749155,2,LYMPH
