std,Y,n,tissue
OPM2,-0.638518,3,LYMPH
P12ICHIKAWA,2.3988545,2,LYMPH
P31FUJ,2.830996,3,LYMPH
PF382,2.504917,3,LYMPH
PL21,-0.186646,3,LYMPH
RAJI,3.347294,3,LYMPH
RCHACV,1.2241565,2,LYMPH
REH,1.707568,3,LYMPH
RERFLCKJ,2.0525995,2,LUNG
RERFLCMS,1.1701415000000002,2,LUNG
RL,2.353607,3,LYMPH
RPMI8226,1.894565,3,LYMPH
RPMI8402,2.217202,3,LYMPH
RS411,1.376017,3,LYMPH
SBC5,2.7162414999999998,2,LUNG
SHP77,2.530811,3,LUNG
SIGM5,0.3693925,2,LYMPH
SKLU1,2.4728054999999998,2,LUNG
SKM1,-0.118817,3,LYMPH
SKMES1,2.6890805,2,LUNG
SKMM2,1.475902,3,LYMPH
ST486,3.016985,3,LYMPH
SUDHL1,0.574139,2,LYMPH
SUDHL10,2.1001895,2,LYMPH
SUDHL4,1.672259,3,LYMPH
SUDHL5,0.7170535,2,LYMPH
SUDHL6,0.808592,3,LYMPH
SUDHL8,3.104867,3,LYMPH
SUPB15,2.2797945,2,LYMPH
SUPM2,0.422948,3,LYMPH
SUPT1,3.214188,3,LYMPH
SW1271,2.6519255,2,LUNG
SW1573,2.2796725,2,LUNG
THP1,2.867958,3,LYMPH
WSUDLCL2,2.118545,3,LYMPH
