std,Y,n,tissue
OCIAML3,4.8863955,2,LYMPH
OCIAML5,4.354838000000001,2,LYMPH
OCILY19,3.5418625,2,LYMPH
OCIM1,4.020787,2,LYMPH
OPM2,3.6794575,2,LYMPH
P12ICHIKAWA,4.314661,2,LYMPH
P31FUJ,4.6117275,2,LYMPH
PF382,4.804996,2,LYMPH
PL21,3.568059,2,LYMPH
RAJI,4.6759495,2,LYMPH
RCHACV,3.4145575,2,LYMPH
REH,4.2199105,2,LYMPH
RERFLCKJ,5.1084060000000004,2,LUNG
RERFLCMS,4.337151,2,LUNG
RL,3.9733199999999997,2,LYMPH
RPMI8226,4.3167469999999994,2,LYMPH
RPMI8402,4.297245,2,LYMPH
RS411,4.299256,2,LYMPH
SBC5,4.7111365,2,LUNG
SHP77,4.5821285,2,LUNG
SIGM5,2.554979,1,LYMPH
SKLU1,5.580537,2,LUNG
SKM1,4.457952000000001,2,LYMPH
SKMES1,4.9810005,2,LUNG
SKMM2,5.5355935,2,LYMPH
ST486,3.8434195,2,LYMPH
SUDHL1,2.551044,1,LYMPH
SUDHL10,3.6546640000000004,2,LYMPH
SUDHL4,3.9222029999999997,2,LYMPH
SUDHL5,3.677161,1,LYMPH
SUDHL6,3.9427185,2,LYMPH
SUDHL8,4.347125500000001,2,LYMPH
SUPB15,4.3953585,2,LYMPH
SUPM2,4.0182145,2,LYMPH
SUPT1,3.103504,2,LYMPH
SW1271,6.0601655,2,LUNG
SW1573,5.398804500000001,2,LUNG
THP1,4.5762719999999995,2,LYMPH
WSUDLCL2,4.261877,2,LYMPH
