std,Y,n,tissue
NCIH82,0.1540006705035958,3,LUNG
NCIH838,-0.6093853044822093,4,LUNG
NCIH841,-0.025724,3,LUNG
NCIH929,-0.813901,2,LYMPH
NOMO1,0.536329,3,LYMPH
NUDUL1,0.9933649999999999,2,LYMPH
OCIAML2,-1.097313,3,LYMPH
OCIAML3,-0.289314,3,LYMPH
OCIAML5,0.144843540703265,3,LYMPH
OCILY19,0.332087,3,LYMPH
OCIM1,0.1930794103120312,3,LYMPH
OPM2,-0.08292949999999999,2,LYMPH
P12ICHIKAWA,0.7170231638412452,2,LYMPH
P31FUJ,1.2038415,2,LYMPH
PF382,0.154791635272304,3,LYMPH
PL21,-0.165447,3,LYMPH
RAJI,1.53382,2,LYMPH
RCHACV,0.1438651694235302,3,LYMPH
REH,1.7180464999999998,2,LYMPH
RERFLCKJ,-0.13732892668242672,4,LUNG
RERFLCMS,-0.420718,3,LUNG
RL,0.1829435577972312,3,LYMPH
RPMI8226,-0.40911450000000005,2,LYMPH
RPMI8402,0.461527,3,LYMPH
RS411,0.9061079999999999,2,LYMPH
SBC5,-0.7172745076788395,4,LUNG
SHP77,-0.004482,3,LUNG
SIGM5,0.113467,1,LYMPH
SKLU1,0.0085278825147281,3,LUNG
SKM1,-1.376908,3,LYMPH
SKMES1,-0.817714,3,LUNG
SKMM2,2.140105,3,LYMPH
ST486,0.534107,1,LYMPH
SUDHL1,-0.5728236810819857,2,LYMPH
SUDHL10,-0.3965915,2,LYMPH
SUDHL4,0.5185815,2,LYMPH
SUDHL5,-0.47768649999999996,2,LYMPH
SUDHL6,1.0705845,2,LYMPH
SUDHL8,1.712464,3,LYMPH
SUPB15,1.466255,3,LYMPH
SUPM2,-1.2532335000000001,2,LYMPH
SUPT1,-0.23687549999999996,2,LYMPH
SW1271,1.1072420566262866,4,LUNG
SW1573,0.0119826425869636,3,LUNG
THP1,0.417023,3,LYMPH
WSUDLCL2,0.1487399944688667,3,LYMPH
