feature
hsa-miR-27a
hsa-miR-29a
hsa-miR-1274a
hsa-miR-720
hsa-miR-34a
hsa-miR-302d
hsa-miR-95
hsa-miR-29b
hsa-miR-876-3p
kshv-miR-K12-4-3p
hsa-miR-217
kshv-miR-K12-6-5p
hsa-miR-873
hsa-miR-193b
hsa-miR-1305
hsa-miR-342-3p
hsa-miR-452
hsa-miR-365
hsa-miR-135a
hsa-miR-1978
mcv-miR-M1-5p
hcmv-miR-UL70-5p
hsa-miR-16
hsa-miR-221
hsa-miR-222
hsa-miR-1302
hsa-miR-208a
hsa-miR-26a
hsa-miR-224
hsa-miR-218
hsa-miR-190b
hsa-miR-181a
hsa-miR-1274b
ebv-miR-BART21-5p
hsa-miR-301b
hsa-miR-1231
hsa-miR-181c
hsa-miR-875-5p
hsa-miR-488
hsa-miR-204
hsa-miR-598
hsa-miR-602
hsa-miR-130b
hsa-miR-1225-3p
hsa-miR-455-3p
hsa-miR-103
hsa-miR-623
hsa-miR-663b
hsa-miR-651
hsa-miR-454
hsa-miR-577
hsa-miR-1294
hsa-miR-661
hsa-miR-211
hsa-miR-145
hsa-miR-335
hsa-miR-526a+hsa-miR-518d-5p+hsa-miR-520c-5p
hsa-miR-612
hsa-miR-648
hsa-miR-512-5p
hsa-miR-30b
hsa-miR-499-5p
hsa-miR-663
hsa-miR-345
hsa-miR-181b+hsa-miR-181d
hsa-miR-138
hsa-miR-25
hsa-miR-30d
ebv-miR-BART5
hcmv-miR-US33-5p
hsa-miR-1912
hsa-miR-15a
hsa-miR-205
hsa-miR-206
hsa-miR-1973
hsa-miR-1290
hsa-miR-152
hsa-miR-520b
ebv-miR-BART13
hsa-miR-331-3p
hsa-miR-301a
hsa-miR-553
ebv-miR-BART18-3p
hsa-miR-328
hsa-miR-503
hsa-miR-363
hsa-miR-769-5p
hsa-miR-30e
hsa-miR-886-5p
hsa-miR-516b
hsa-miR-484
hsa-miR-490-5p
hsa-miR-885-5p
hsa-miR-1181
hsa-miR-582-5p
hsa-miR-493
hsa-miR-943
hsa-miR-106b
kshv-miR-K12-6-3p
hsa-miR-302e
hsa-miR-1255a
ebv-miR-BART11-3p
hsa-miR-338-5p
hsa-miR-219-5p
hsa-miR-551b
hsa-miR-653
ebv-miR-BART17-5p
hsa-miR-1
hsa-miR-324-3p
hsa-miR-664
hsa-miR-1197
ebv-miR-BART19-5p
hsa-miR-627
hsa-miR-559
hsv1-miR-H2-5p
hsa-miR-759
hsa-miR-203
hsa-miR-214
hsa-miR-515-3p
hsa-miR-1205
hsa-miR-15b
hsa-miR-195
hsa-miR-105
hsa-miR-1537
kshv-miR-K12-5
hsa-miR-767-5p
ebv-miR-BART2-5p
hsa-miR-512-3p
hsa-miR-764
ebv-miR-BART11-5p
hsa-miR-93
hsa-miR-652
hsa-miR-143
hsa-miR-523
hsa-miR-1321
hsa-miR-1977
hsa-miR-362-5p
hsa-miR-29c
hsa-miR-597
hsa-miR-668
hsa-miR-449b
hsa-miR-548a-3p
hsa-miR-532-3p
hsa-miR-146a
ebv-miR-BART1-3p
hsa-miR-1275
hsa-miR-1285
hsa-miR-548d-5p
ebv-miR-BART6-3p
hsa-miR-548f
hsa-miR-92a
hsa-miR-1280
hcmv-miR-UL22A
ebv-miR-BHRF1-2
hsa-miR-646
hsa-miR-126
hsa-miR-128
hsa-miR-450b-3p
hsa-miR-944
hsa-miR-596
hsa-miR-509-3-5p
hsa-miR-1292
hcmv-miR-US25-2-5p
hsa-miR-148a
hsa-miR-1277
hsa-miR-1271
hsa-miR-649
hsa-miR-633
hsa-miR-107
ebv-miR-BART19-3p
hsa-miR-769-3p
hsa-miR-186
hsa-miR-548b-5p
hsa-miR-1910
ebv-miR-BART22
hsa-miR-380
hsa-miR-296-5p
hsa-miR-886-3p
hsa-miR-1250
hsa-miR-2052
hsa-miR-324-5p
hsa-miR-549
hsa-miR-455-5p
hiv1-miR-H1
hsa-miR-593
hsa-miR-1261
hsa-miR-573
hsa-miR-625
hsa-miR-18b
hsa-miR-508-5p
hsa-miR-424
hsa-miR-876-5p
hsa-miR-302f
hsa-miR-197
hsa-miR-451
ebv-miR-BART1-5p
hsa-miR-554
hsa-miR-106a+hsa-miR-17
hsa-miR-1909
hsa-miR-604
hcmv-miR-UL36
hsa-miR-506
hsa-miR-622
hcmv-miR-US5-1
hsa-miR-628-5p
ebv-miR-BART7
hsa-miR-326
hsa-miR-196a
hsa-miR-568
hsa-miR-99a
hsa-miR-1257
hsa-miR-1908
hsa-miR-187
hsa-miR-483-5p
ebv-miR-BART18-5p
hsa-miR-934
hsa-miR-548g
hsa-miR-569
hsa-miR-671-5p
hsa-miR-589
hsa-miR-19b
hsa-miR-1975
hsa-miR-32
ebv-miR-BART8
hsa-miR-620
hsa-miR-616
hsa-miR-1915
hsa-miR-584
hsa-miR-558
hsa-miR-30c
hsv1-miR-H2-3p
hsa-miR-101
hsa-miR-423-3p
hsa-miR-19a
hsa-miR-562
hsa-miR-1263
hsa-miR-220a
hsa-miR-215
hsa-miR-489
ebv-miR-BART12
hsa-miR-376c
hsa-miR-520a-3p
hsa-miR-519d
hsa-miR-302b
ebv-miR-BART17-3p
hcmv-miR-US25-2-3p
hsa-miR-1178
hsa-miR-671-3p
hsa-let-7c
hsa-miR-605
hsa-miR-497
hsa-miR-491-3p
ebv-miR-BART14
hsa-miR-20a+hsa-miR-20b
hsa-miR-644
hsa-miR-486-3p
hsa-miR-641
hsa-miR-26b
hsa-miR-1246
hsa-miR-601
hsv1-miR-H4-5p
hsa-miR-188-5p
hsa-miR-1976
hsa-miR-548q
hsa-miR-147
hsa-miR-548l
hsa-miR-634
hsa-miR-1283
hsa-miR-320a
hsa-miR-1260
hsa-miR-660
hsa-miR-550
hsa-miR-374a
hsa-miR-374b
hsa-miR-711
hsa-miR-1299
hsa-miR-875-3p
hsa-miR-656
hsa-miR-494
ebv-miR-BART20-5p
ebv-miR-BART3
ebv-miR-BART16
hsa-miR-210
hsa-miR-1322
hiv1-miR-N367
hsv1-miR-H1
hsa-miR-640
hsa-miR-18a
hsa-miR-1307
hsa-miR-939
hsa-miR-199a-5p
