std,Y,n,tissue
OCIAML2,0.110288,2,LYMPH
OCIAML3,1.5018695000000002,2,LYMPH
OCIAML5,1.126271,1,LYMPH
OCILY19,0.36840950000000006,2,LYMPH
OCIM1,-0.14474150000000002,2,LYMPH
OPM2,2.014539,2,LYMPH
P12ICHIKAWA,0.40828250000000005,2,LYMPH
P31FUJ,0.6963975,2,LYMPH
PF382,1.6850705,2,LYMPH
PL21,1.0327385,2,LYMPH
RAJI,0.9185045000000001,2,LYMPH
RCHACV,-0.3228745,2,LYMPH
REH,1.548549,2,LYMPH
RERFLCKJ,3.4666715,2,LUNG
RERFLCMS,0.9461255,2,LUNG
RL,2.204026,2,LYMPH
RPMI8226,0.5361525,2,LYMPH
RPMI8402,-0.2084955,2,LYMPH
RS411,0.8858015,2,LYMPH
SBC5,1.2160085,2,LUNG
SHP77,2.7974069999999998,2,LUNG
SIGM5,-0.646341,1,LYMPH
SKLU1,2.6690490000000002,2,LUNG
SKM1,1.06922,2,LYMPH
SKMES1,2.01437,2,LUNG
SKMM2,4.1398019999999995,2,LYMPH
ST486,1.118192,2,LYMPH
SUDHL1,0.332801,1,LYMPH
SUDHL10,1.8470575,2,LYMPH
SUDHL4,1.7710089999999998,2,LYMPH
SUDHL5,-1.1179204999999999,2,LYMPH
SUDHL6,2.6102355,2,LYMPH
SUDHL8,0.7716725,2,LYMPH
SUPB15,0.750058,1,LYMPH
SUPM2,-0.852671,2,LYMPH
SUPT1,1.2353364999999998,2,LYMPH
SW1271,3.1590265,2,LUNG
SW1573,2.984715,2,LUNG
THP1,1.2604950000000001,2,LYMPH
WSUDLCL2,0.852126,1,LYMPH
