feature
RPL10A
RSL24D1
RAC2
PIGT
MAX
NPNT
RPL4
MRPL16
PA2G4
FAM174A
EFCAB4B
RRP1B
ICAM2
ADAT2
FCHO1
NRBP2
RPL3
RPL13A
RPUSD2
SHROOM3
DSP
OCLN
EIF4B
HMGA1
RPL29
NOB1
MATN2
TUFT1
TMED4
ELF3
KIAA1244
RPS3
C17orf48
BTF3
RTF1
POLG2
NAT10
CTSL2
EEF1G
KITLG
CBFB
ANKLE1
GNA13
RAB8B
NR2F1
C11orf52
FAM175A
PTPN22
CADM1
CLDN3
NDUFAF1
MATR3
BACE1
DDX54
DEF6
LAPTM5
TEAD1
CPE
RAD51B
MKRN2
CTDSPL2
ZNF330
GATAD2A
NUDT21
PPP1R18
LOC100506033
NCL
AATF
SHMT2
C3orf14
FAM59A
LRRC10B
CDK17
LOC153546
QARS
LPAR5
MARVELD2
TAF8
WAPAL
PCLO
THG1L
SRPK1
MTA2
WASL
MTA1
CHMP3
EIF3A
SNAP23
LINC00543
MST4
LSM6
GNA11
INO80
PTPRC
KIAA1598
SH2B3
FREM2
ATF7IP2
PXK
ARF5
RPL14
IL2RG
BNIP2
TFAM
DOCK2
HMG20A
NOLC1
WWC1
C2orf55
IKZF1
IGFBP5
VAV1
FAM46B
CLPX
SPIRE2
GMFG
AK2
MRPS27
PLXNA2
EIF3E
GLTSCR2
LIMD2
GNB2L1
BRAP
SLC38A5
ProSAPiP1
CD53
TGIF2
FAM177A1
ARHGAP15
RHOA
RILPL2
SMARCD2
CMTM4
EPB41L1
GAS2L3
CLK3
RAPH1
EIF3D
KRI1
GABPB1
SNORD104
PLDN
FKBP9
TAF4B
RPL34
INHBB
GART
GPR65
C9orf7
POLR1D
SCIN
TTC39A
PEG10
NPTN
SNX5
MYBBP1A
RGL3
KIAA0319
NSUN4
GDI2
DCAF15
RPS2
TRAC
HNRNPF
LOC145837
TMTC1
UBXN1
ATP8B1
LOC100506779
CDKL2
RPL23
IKZF5
YIPF6
LRRC16A
LOC100127972
RAB15
SNX1
NSMAF
KIAA0748
OVOL2
SYNM
C19orf45
MFNG
NUAK1
RPL11
MRPS2
SLC4A7
RPL6
MED23
SLC26A11
RPL26
EPB41L4A-AS1
DARS
SEZ6L2
RIMS2
NFIB
ZBTB41
TACC2
MAP2K5
TMEM184A
INPP5D
SNHG8
ZC3H8
GPSM3
NAV2
SGSM1
ELMO1
NR0B2
RPL13
BAP1
RPS14
HSP90AB1
EIF4A1
EPB41L4B
MRPS31
ZBTB7C
ANKRD6
LOC100505880
ZNF317
MCOLN3
CAB39
TRNP1
SGCE
LIN7B
HOXB5
ACAP1
RPS17
ARHGAP19
MAGED2
ARHGDIB
HDAC11
APOBEC3C
ITGA4
MTO1
KIF2A
C1orf9
MAGIX
RPS3A
CCNDBP1
CCDC25
NLRC3
MYCBP2
PPARGC1A
CCDC121
CUEDC1
MIR155HG
TFB1M
WDR74
MGEA5
FBRS
TOX3
UBR1
KIF1A
SP1
ABHD12
PFKFB2
RPS14P3
NFASC
C17orf76-AS1
RPS6
WDR36
MID2
TEX10
ASCL1
LOC728061
