std,Y,n,tissue
NUDUL1,0.26772500000000005,2,LYMPH
OCIAML2,0.8172845,2,LYMPH
OCIAML3,1.301518,2,LYMPH
OCIAML5,0.9744595,2,LYMPH
OCILY19,0.20937449999999996,2,LYMPH
OCIM1,1.6653685,2,LYMPH
OPM2,1.953303,2,LYMPH
P12ICHIKAWA,2.106792,1,LYMPH
P31FUJ,1.1924035,2,LYMPH
PF382,0.6471835,2,LYMPH
PL21,1.2905615,2,LYMPH
RAJI,2.37673,2,LYMPH
RCHACV,0.18445,2,LYMPH
REH,1.9515634999999998,2,LYMPH
RERFLCKJ,2.373489,3,LUNG
RERFLCMS,2.636349,2,LUNG
RL,1.985498,2,LYMPH
RPMI8226,1.2080725,2,LYMPH
RPMI8402,0.684664,2,LYMPH
RS411,0.23669600000000002,2,LYMPH
SBC5,2.4068735,2,LUNG
SHP77,2.5458165,2,LUNG
SIGM5,1.070032,1,LYMPH
SKLU1,0.505170346339564,2,LUNG
SKM1,0.4583705,2,LYMPH
SKMES1,2.70653,3,LUNG
SKMM2,2.6937175,2,LYMPH
ST486,0.570935,1,LYMPH
SUDHL1,2.330658,1,LYMPH
SUDHL10,0.966187,1,LYMPH
SUDHL4,0.7798935,2,LYMPH
SUDHL5,-0.61754,2,LYMPH
SUDHL6,-0.433323,2,LYMPH
SUDHL8,2.432305,1,LYMPH
SUPB15,-0.2438105,2,LYMPH
SUPM2,1.2468795,2,LYMPH
SUPT1,1.638565,2,LYMPH
SW1271,4.581207,3,LUNG
SW1573,3.2846435,2,LUNG
THP1,2.7444645000000003,2,LYMPH
WSUDLCL2,0.6117225000000001,2,LYMPH
