feature
AGAP2
SHC2
IFFO1
MYH14
TNFAIP8L2-SCNM1
TNFAIP8L2
AGAP2-AS1
ERC2
LOC101926935
MIR142
SGCB
MGAT1
FIGN
ZNF141
MAP1LC3B2
TJP1
TDRP
PCDHAC2
GTF2A2
SPACA9
NR2F2
FLJ32255
LRIG3
LNPK
LINC00437
CCEPR
PTPRZ1
FAM155B
CPEB1-AS1
MNX1
OSM
MIR1469
MTMR7
NIPSNAP1
SH2D3C
PTCHD1
DRC1
FAM133B
FAM133DP
NKX2-1-AS1
SHROOM2
FAM184B
LOC105372397
NOL4
SEPT10
ATP9A
MLPH
TACR1
STK25
GPR158
MID2
ZNF205
ACHE
GNMT
TTC6
ITGA3
DLGAP1
TMC8
ITPKB-IT1
SEC16A
EPHA6
MIPOL1
SGPP2
NOVA1
RALBP1
LAMC3
MNX1-AS1
MMP16
IRX6
BMPR1B
B9D1
CTNNA2
CELF4
EGFR
CIART
MIR6813
TMEM47
C5orf38
PLPP2
TXNRD3
NPTX2
FBXL7
WTIP
FAM155A
TMEM132C
ZNF595
CBLN1
DOCK1
PKP2
TMEM151A
DPP10
CDH1
THRB
RASGEF1A
PHYHIPL
LOC100049716
GLS2
MAPK8IP2
PRRT3-AS1
C1orf229
HAGH
SCNM1
CADM1
CACNA2D1
MIR7704
DIP2C
TPX2
LINC00472
HOXD1
CNTN4
SYT12
FAM47E-STBD1
LOC100505622
MTHFSD
SLC35B3
C1orf159
MLF1
RNF166
CDH4
PSMC3
RAI2
SNHG18
TMEM108
SLC7A2
CKB
AFG3L1P
FEZF1
MED31
CADPS2
SYNM
LAPTM4A
CT62
FOXQ1
COQ3
ZNF883
NUP85
AMZ1
TLR9
PCDH17
FERMT3
NRK
PTPN7
AP1M2
ZNF718
UHRF2
TSPAN6
JAKMIP1
ZNF454
PODXL2
FLJ36000
PDE10A
PCSK2
IGSF9B
PLOD2
SLC35F1
SEMA5A
LYPD1
CDC42BPB
TSPOAP1
CAV2
RGS17
AGBL4
LOC283335
TBC1D10C
RNF157
C16orf54
LGI2
SOWAHB
BOK
THSD7B
ADAMTS9
DPP10-AS1
DPYSL3
ATP8A2
EVC
FAM127C
NALCN
DDAH1
CDH2
LRRC4B
ERBB4
SOX21-AS1
TUG1
NEBL
LDOC1
RALYL
TOX3
RNF180
LOC729970
LOC101929073
MYO3A
SLC24A4
RHPN2
OLFM2
CELSR3-AS1
RUNX1T1
EXOC3L2
CEBPB
PPP1R13L
PGR
LINC01626
TDRD5
PSMB8
KCNC1
HS6ST3
LINC01194
NPNT
LOC101927746
LINGO2
FAM201B
NMU
STAT5A
CTTNBP2
CPT1C
WIPF3
PDE11A
SGSH
ZNF613
CNTN1
TMEM179
ARNT2
MIR132
C1orf115
DISP2
CTNND2
SASH3
PTPRD
PTPRD-AS2
