std,Y,n,tissue
NCIH838,0.2520840915117928,4,LUNG
NCIH841,0.41192737252585,4,LUNG
NCIH929,-2.908235,1,LYMPH
NOMO1,-2.845908,3,LYMPH
NUDUL1,1.1369835,2,LYMPH
OCIAML2,-2.774587,1,LYMPH
OCIAML3,-1.6279599670615763,2,LYMPH
OCIAML5,-1.441092,3,LYMPH
OCILY19,0.0028482248949493,3,LYMPH
OCIM1,-1.024016,3,LYMPH
OPM2,-1.677371,1,LYMPH
P12ICHIKAWA,-3.507621,1,LYMPH
P31FUJ,-2.2792375,2,LYMPH
PF382,-3.429415,3,LYMPH
PL21,0.0036639406219811,3,LYMPH
RAJI,-3.874414,2,LYMPH
RCHACV,0.0049152528061525,3,LYMPH
REH,-4.102365,1,LYMPH
RERFLCKJ,-0.260636,3,LUNG
RERFLCMS,0.0668512483752462,4,LUNG
RL,0.0093843250763202,3,LYMPH
RPMI8226,-2.911934,2,LYMPH
RPMI8402,-2.5720617010997753,2,LYMPH
RS411,-4.337432,1,LYMPH
SBC5,-0.6058265715599255,4,LUNG
SHP77,-0.73993,1,LUNG
SIGM5,1.166651,1,LYMPH
SKLU1,1.300286,3,LUNG
SKM1,-1.184056,3,LYMPH
SKMES1,0.321823,3,LUNG
SKMM2,0.22263999999999998,2,LYMPH
ST486,-3.381047,1,LYMPH
SUDHL1,2.475692,1,LYMPH
SUDHL10,-3.785246,1,LYMPH
SUDHL4,0.8092160000000002,2,LYMPH
SUDHL5,-3.8202385,2,LYMPH
SUDHL6,-3.624974,1,LYMPH
SUDHL8,-1.6316730652201512,2,LYMPH
SUPB15,-1.6667234182154729,2,LYMPH
SUPM2,-4.691663999999999,2,LYMPH
SUPT1,-1.4522300000000001,2,LYMPH
SW1271,0.553855913616049,4,LUNG
SW1573,0.3191519332245019,4,LUNG
THP1,-0.24262800000000007,2,LYMPH
WSUDLCL2,-4.021109,1,LYMPH
