std,Y,n,tissue
OCIAML5,1.478281,1,LYMPH
OCILY19,0.4970745,2,LYMPH
OCIM1,0.7772275000000001,2,LYMPH
OPM2,2.092075,2,LYMPH
P12ICHIKAWA,1.2008874999999999,2,LYMPH
P31FUJ,0.6449845000000001,2,LYMPH
PF382,3.167598,2,LYMPH
PL21,1.0148,2,LYMPH
RAJI,0.874959,2,LYMPH
RCHACV,0.5237065000000001,2,LYMPH
REH,1.0200550000000002,2,LYMPH
RERFLCKJ,1.9868510000000001,2,LUNG
RERFLCMS,1.090837,2,LUNG
RL,1.845173,2,LYMPH
RPMI8226,0.48910149999999997,2,LYMPH
RPMI8402,0.323787,2,LYMPH
RS411,0.9388064999999999,2,LYMPH
SBC5,-0.02702549999999998,2,LUNG
SHP77,0.23285550000000002,2,LUNG
SIGM5,0.61497,1,LYMPH
SKLU1,3.2038510000000002,2,LUNG
SKM1,0.897273,2,LYMPH
SKMES1,3.091903,2,LUNG
SKMM2,6.13757,1,LYMPH
ST486,0.5592565,2,LYMPH
SUDHL1,-0.052706,1,LYMPH
SUDHL10,1.8003005,2,LYMPH
SUDHL4,1.7642235,2,LYMPH
SUDHL5,0.21767749999999997,2,LYMPH
SUDHL6,0.7060465,2,LYMPH
SUDHL8,3.2376354999999997,2,LYMPH
SUPB15,1.208279,1,LYMPH
SUPM2,-0.1796755,2,LYMPH
SUPT1,1.5073945000000002,2,LYMPH
SW1271,3.5712865,2,LUNG
SW1573,4.031012,1,LUNG
THP1,2.243218,2,LYMPH
WSUDLCL2,1.645278,2,LYMPH
