std,Y,n,tissue
RAJI,4.045451,3,LYMPH
RCHACV,2.854332,2,LYMPH
REH,3.825691,3,LYMPH
RERFLCKJ,4.850443,3,LUNG
RERFLCMS,4.625745,3,LUNG
RL,4.708554,3,LYMPH
RPMI8226,4.579053,3,LYMPH
RPMI8402,1.731729,3,LYMPH
RS411,4.015686,3,LYMPH
SBC5,4.560508,3,LUNG
SHP77,3.930752,3,LUNG
SIGM5,2.797545,2,LYMPH
SKLU1,3.9894559999999997,2,LUNG
SKM1,3.674216,2,LYMPH
SKMES1,4.845795,3,LUNG
SKMM2,4.995851,3,LYMPH
ST486,4.439184,3,LYMPH
SUDHL1,3.8546994999999997,2,LYMPH
SUDHL10,3.499042,3,LYMPH
SUDHL4,3.489388,3,LYMPH
SUDHL5,2.951784,3,LYMPH
SUDHL6,2.375368,3,LYMPH
SUDHL8,3.809968,3,LYMPH
SUPB15,4.052625,3,LYMPH
SUPM2,3.408554,3,LYMPH
SUPT1,3.599902,3,LYMPH
SW1271,5.160974,3,LUNG
SW1573,5.579991,3,LUNG
THP1,3.860648,3,LYMPH
WSUDLCL2,3.9755,3,LYMPH
