std,Y,n,tissue
OCILY19,2.0329915,2,LYMPH
OCIM1,2.3969275,2,LYMPH
OPM2,-0.583101,2,LYMPH
P12ICHIKAWA,2.113616,2,LYMPH
P31FUJ,2.0034460000000003,2,LYMPH
PF382,2.3967125,2,LYMPH
PL21,1.295718,2,LYMPH
RAJI,2.837221,2,LYMPH
RCHACV,1.889766,2,LYMPH
REH,1.94207,2,LYMPH
RERFLCKJ,3.5013755,2,LUNG
RERFLCMS,3.6838610000000003,2,LUNG
RL,3.636799,2,LYMPH
RPMI8226,2.0724655,2,LYMPH
RPMI8402,1.431789,2,LYMPH
RS411,1.5956535,2,LYMPH
SBC5,3.3089295,2,LUNG
SHP77,3.446056,2,LUNG
SIGM5,2.852818,1,LYMPH
SKLU1,2.086501,2,LUNG
SKM1,1.3877234999999999,2,LYMPH
SKMES1,3.6199129999999995,2,LUNG
SKMM2,4.4569285,2,LYMPH
ST486,2.5453125,2,LYMPH
SUDHL1,4.976861,1,LYMPH
SUDHL10,2.1177390000000003,2,LYMPH
SUDHL4,3.1209425,2,LYMPH
SUDHL5,1.8436664999999999,2,LYMPH
SUDHL6,2.1943729999999997,2,LYMPH
SUDHL8,2.6408635,2,LYMPH
SUPB15,2.4050485,2,LYMPH
SUPM2,2.157895,2,LYMPH
SUPT1,2.7069165,2,LYMPH
SW1271,4.281442999999999,2,LUNG
SW1573,4.6931294999999995,2,LUNG
THP1,3.23551,2,LYMPH
WSUDLCL2,2.7628225,2,LYMPH
