std,Y,n,tissue
OCIAML3,1.030039,2,LYMPH
OCIAML5,2.032155,2,LYMPH
OCILY19,1.3548594999999999,2,LYMPH
OCIM1,2.374485,2,LYMPH
OPM2,1.3870335,2,LYMPH
P12ICHIKAWA,0.02174699999999999,2,LYMPH
P31FUJ,1.1143265,2,LYMPH
PF382,1.2831825000000001,2,LYMPH
PL21,0.145598,2,LYMPH
RAJI,3.1101270000000003,2,LYMPH
RCHACV,-2.049823,2,LYMPH
REH,0.442962,2,LYMPH
RERFLCKJ,1.062035,3,LUNG
RERFLCMS,1.825132,3,LUNG
RL,0.597082,2,LYMPH
RPMI8226,1.4674605,2,LYMPH
RPMI8402,-0.30839649999999996,2,LYMPH
RS411,-0.35223650000000006,2,LYMPH
SBC5,3.321784,2,LUNG
SHP77,2.110399,2,LUNG
SIGM5,-0.203129,1,LYMPH
SKLU1,2.61541354815198,3,LUNG
SKM1,1.392681,2,LYMPH
SKMES1,2.23947841374611,3,LUNG
SKMM2,1.960826,2,LYMPH
ST486,3.1175865,2,LYMPH
SUDHL1,1.739722,1,LYMPH
SUDHL10,-0.613896,2,LYMPH
SUDHL4,0.213554,2,LYMPH
SUDHL5,-0.477248,2,LYMPH
SUDHL6,-1.607414,2,LYMPH
SUDHL8,3.331858,2,LYMPH
SUPB15,2.059914,2,LYMPH
SUPM2,2.0429405,2,LYMPH
SUPT1,1.482677,2,LYMPH
SW1271,3.036373,3,LUNG
SW1573,3.24904,2,LUNG
THP1,1.2011775,2,LYMPH
WSUDLCL2,-0.9322064999999999,2,LYMPH
