std,Y,n,tissue
RAJI,2.342299,3,LYMPH
RCHACV,1.429943,3,LYMPH
REH,1.819271,3,LYMPH
RERFLCKJ,2.572882,3,LUNG
RERFLCMS,2.5291734999999997,4,LUNG
RL,3.005405,3,LYMPH
RPMI8226,1.822577,3,LYMPH
RPMI8402,1.344583,3,LYMPH
RS411,0.41329,3,LYMPH
SBC5,1.993379,3,LUNG
SHP77,2.191318,3,LUNG
SIGM5,2.978446,1,LYMPH
SKLU1,2.125658,3,LUNG
SKM1,1.54785,3,LYMPH
SKMES1,2.838963,3,LUNG
SKMM2,2.4887034999999997,2,LYMPH
ST486,1.688671,3,LYMPH
SUDHL1,1.944383,1,LYMPH
SUDHL10,1.763469,3,LYMPH
SUDHL4,2.362746,3,LYMPH
SUDHL5,1.297167,3,LYMPH
SUDHL6,1.555326,3,LYMPH
SUDHL8,2.037114,3,LYMPH
SUPB15,1.424855,2,LYMPH
SUPM2,1.507573,3,LYMPH
SUPT1,2.322773,3,LYMPH
SW1271,3.085048,3,LUNG
SW1573,3.248432,3,LUNG
THP1,3.559901,3,LYMPH
WSUDLCL2,2.215275,3,LYMPH
