std,Y,n,tissue
NCIH841,2.108187,2,LUNG
NCIH929,2.254686,2,LYMPH
NOMO1,0.9499211910744212,2,LYMPH
NUDUL1,0.34014049999999996,2,LYMPH
OCIAML2,-2.648379,1,LYMPH
OCIAML3,1.9015149999999998,2,LYMPH
OCIAML5,-1.224551,3,LYMPH
OCILY19,-2.324095,3,LYMPH
OCIM1,-0.5007835,2,LYMPH
OPM2,1.099427,2,LYMPH
P12ICHIKAWA,-1.788294,3,LYMPH
P31FUJ,0.4067145,2,LYMPH
PF382,-0.158067,3,LYMPH
PL21,1.610079,3,LYMPH
RAJI,3.6066395,2,LYMPH
RCHACV,0.3863,3,LYMPH
REH,-2.0478045,2,LYMPH
RERFLCKJ,2.36746457423117,4,LUNG
RERFLCMS,2.349367,4,LUNG
RL,-0.224389,3,LYMPH
RPMI8226,-1.3481505,2,LYMPH
RPMI8402,-0.812216,3,LYMPH
RS411,-3.1500325,2,LYMPH
SBC5,2.5430194999999998,4,LUNG
SHP77,1.3253437218369764,3,LUNG
SIGM5,0.356891,1,LYMPH
SKLU1,1.323389,3,LUNG
SKM1,0.0490648388569175,3,LYMPH
SKMES1,3.307007,3,LUNG
SKMM2,-2.7632415000000004,2,LYMPH
ST486,-0.3873365,2,LYMPH
SUDHL1,3.5984760075530007,2,LYMPH
SUDHL10,1.8802729999999999,2,LYMPH
SUDHL4,0.453874,2,LYMPH
SUDHL5,2.7897309999999997,2,LYMPH
SUDHL6,-1.1151595,2,LYMPH
SUDHL8,-0.888338,3,LYMPH
SUPB15,-3.764462,3,LYMPH
SUPM2,1.173924,2,LYMPH
SUPT1,0.4674404999999999,2,LYMPH
SW1271,2.774715433512406,4,LUNG
SW1573,3.078510728609634,4,LUNG
THP1,0.503214,2,LYMPH
WSUDLCL2,-0.185916,3,LYMPH
