std,Y,n,tissue
NCIH358,-0.0587545,4,LUNG
NCIH441,1.646397,3,LUNG
NCIH446,-0.0076384999999999995,4,LUNG
NCIH460,-0.2564895,4,LUNG
NCIH522,1.923909,3,LUNG
NCIH524,-0.472111,3,LUNG
NCIH526,0.920633,3,LUNG
NCIH596,0.913067,3,LUNG
NCIH647,-1.480176,3,LUNG
NCIH650,0.43835500000000005,4,LUNG
NCIH661,-0.43529410049109174,4,LUNG
NCIH69,0.849917,3,LUNG
NCIH727,-0.30540249999999997,4,LUNG
NCIH810,-0.078567,3,LUNG
NCIH82,0.280035,3,LUNG
NCIH838,-1.0030675,4,LUNG
NCIH841,0.3300822715691615,4,LUNG
NCIH929,-0.456205,3,LYMPH
NOMO1,-1.852169,3,LYMPH
NUDUL1,-3.121007,3,LYMPH
OCIAML2,-1.33383,3,LYMPH
OCIAML3,-0.653261,3,LYMPH
OCIAML5,-2.115663,2,LYMPH
OCILY19,-1.48713,3,LYMPH
OCIM1,-1.376476,3,LYMPH
OPM2,-0.518776,3,LYMPH
P12ICHIKAWA,-1.520915,3,LYMPH
P31FUJ,-2.20746,3,LYMPH
PF382,-0.947626,3,LYMPH
PL21,-2.234235,3,LYMPH
RAJI,-1.477775,3,LYMPH
RCHACV,-2.527213,3,LYMPH
REH,-0.574461,3,LYMPH
RERFLCKJ,0.562889366187324,4,LUNG
RERFLCMS,-0.481556,4,LUNG
RL,0.224494,3,LYMPH
RPMI8226,-1.447773,3,LYMPH
RPMI8402,-1.98508,3,LYMPH
RS411,-0.98001,3,LYMPH
SBC5,0.077177075987569,4,LUNG
SHP77,1.556847,3,LUNG
SIGM5,-1.922785,1,LYMPH
SKLU1,-0.5714398723770963,4,LUNG
SKM1,-1.928545,3,LYMPH
SKMES1,-0.01299168949442925,4,LUNG
SKMM2,1.405801,3,LYMPH
ST486,-1.080645,3,LYMPH
SUDHL1,-0.831202,1,LYMPH
SUDHL10,-0.48174550000000005,2,LYMPH
SUDHL4,-1.038372,3,LYMPH
SUDHL5,-3.553442,3,LYMPH
SUDHL6,-3.090018,3,LYMPH
SUDHL8,-1.0073275000000002,2,LYMPH
SUPB15,-0.834664,2,LYMPH
SUPM2,-2.561274,3,LYMPH
SUPT1,-1.083793,3,LYMPH
SW1271,0.0557500089814515,4,LUNG
SW1573,0.2412165,4,LUNG
THP1,-0.875345,3,LYMPH
WSUDLCL2,-1.239181,3,LYMPH
