feature
LOC100129387
ILF3
RPL37
TMEM234
SRSF1
CTSA
SNRNP48
SPATA5L1
CTSD
FAM98B
B4GALT7
GDE1
INPP4B
MMP24
ANP32A
TXLNG
SRPK1
HNRNPC
ATAD5
GBAP1
RBM47
LOC84989
PEX10
BMP4
C1QBP
HAUS6
MTA1
PPCS
QSOX1
EIF4A1
TFPI
PDXK
ATXN7L2
SFTA2
AREGB
SNRPA
CEACAM6
SAAL1
TMEM127
HIST1H3F
LAMP1
ARID2
GPNMB
HMGB1
SEMA4B
ENTPD6
GSN
MAGIX
HCG4
NOP56
PRSS22
RRAS
PRSS8
TMPO
ARRB2
MVP
UCHL5
PRPF40A
EHD2
ARGLU1
NPC2
RPS28
NUDT9
TMUB2
GATAD2B
SGK494
SYTL2
GART
NAP1L1
C6orf72
CST6
WFDC3
SERBP1
POLR1B
GNS
RPL17
ING5
CCDC148
TOR1B
CXCL17
MERTK
RFWD3
FLJ90757
CCDC96
AGPAT5
SKP2
VWCE
NSL1
UBTD1
MYBBP1A
ANP32E
PIH2
TMEM183A
DNAJB2
GTPBP3
ITGB1BP2
MAN1B1
DDX55
PFAS
FAM179B
NARG2
FAM60A
TPRG1L
EREG
BUB1B
B3GNT3
KHSRP
GDF15
INTS2
PCDH1
PLAU
CRAT
PRPF8
TTF1
GPR110
SNRPD1
CELSR1
LOC441528
RNPS1
ASL
DAXX
NAGS
RGS16
LOC100506377
LOC643085
RBM12
RBMX
ELOVL1
LUC7L
FICD
SLC35B4
LOC100652770
PVRL3
PTCD3
TMEM171
SQSTM1
HMGN4
MIR17HG
SIL1
GOLGB1
PSG3
MAP3K6
PHF10
TRIM47
NUP133
DNAH11
IPO5
UBE3D
TMEM86A
HNRNPA1
BBS1
SUMF1
ZNF404
TSC22D2
NUP43
OAS3
GSTT1
ATP6V0E1
FOSB
SNRPD2
AHNAK
MTMR4
PLEKHA7
ITFG1
C2orf44
COX10
SNRNP70
TMEM144
CCDC25
SFTA3
SSRP1
TMPRSS2
HNRPDL
PRRG2
FBXO2
FBXO32
ZFP1
CHPF
LIN9
SLC25A19
ITGA1
RPAIN
BCL10
TRA2B
PCGF6
SH3RF2
LMNB1
HSPG2
UBE2N
RSAD1
SMPDL3B
PSAP
RNF219
GCFC1
TMBIM1
HIST1H2BM
CNGA1
NDST1
C5orf4
GALNT10
ZNF496
LUC7L3
RNF39
TMCC1
PTPRH
MTR
PELP1
SLC10A3
TSR1
SNORA21
PLD6
EXOSC5
GRHL1
ELP2
E2F3
TIPARP
LOC100287896
SMPD1
INPP1
FAM216A
C1GALT1C1
PHB2
HERC6
YIPF3
CHD4
SPSB2
GPX7
TMPRSS4
ACIN1
EXOSC6
LOC375196
RBBP5
TOMM20
MALAT1
PRRG4
GRAMD1A
KLC3
SYS1
CWF19L1
GPR87
NREP
CDK2
SLC16A1
SUOX
SC5DL
RPL26
LOC100129637
MCM10
PSG6
C11orf67
KCTD21
TBC1D28
KCNK1
ZNF449
LINC00543
SNRPB2
C2orf55
LIPH
LRRN4
RPL18
DHX33
SLC22A18
POLR3A
SYCP2
RFC3
NCBP1
EXOSC9
IL6ST
UBE2G2
PCBP1
SEH1L
TGM2
DGCR2
ADARB1
MGC27345
ZRANB3
CEP128
COIL
SLC44A4
MB
EXOSC2
NKX2-1-AS1
ORC2
VSTM2L
JARID2
HIST1H4A
SCIN
SFPQ
FAM189A2
MAOB
BCAT1
SRSF10
RANGRF
KRT8P12
SYNCRIP
DTL
LOC100288637
UBE3A
PPAN
CCNF
PER2
MSH6
MAPK9
TOP3A
LOC727916
LOC100128750
ZNF818P
UBE2G1
FASTKD1
ENTPD3
LOC283357
RPGR
LSM2
ZNF343
LHX6
WDR76
FANK1
IDS
YY1
COL21A1
SMAGP
SET
LOC100129195
TCHP
USP22
GLTPD1
FEM1B
LOC439949
MRPL44
UBE2H
GEMIN4
GPR84
URI1
ELAC2
FBXO5
MAK16
CAST
BUB3
CSNK2A1
LYRM4
TOM1L2
DOCK9
MAMLD1
ANKRD1
SLC22A18AS
POLRMT
SERTAD1
NONO
ZC3H18
USP3
YIPF5
TMED7
ELAVL1
ANXA2P3
DFFB
ARHGAP11A
C12orf47
ZBTB4
KCTD11
C1orf9
SLC52A3
GABRE
SLC39A13
C17orf81
MCM7
TTC12
UBE2D4
MDM2
LOC100505490
SRSF3
SLC34A2
WRNIP1
CCNA2
CRELD2
NOL12
SERPINB6
CREB3
LOC100506992
CS
TJP2
LAMA4
CEP152
C9orf7
SMAD4
TCF4
UCA1
SACS
ZNF702P
IFIT1
RAB1B
SLC25A15
ECE1
DAD1
PIGT
C15orf29
LFNG
ZNF384
PTK6
CBX5
SLC27A5
NDUFAF4
CLNS1A
LMAN2L
HAUS1
FAF2
TUFM
GNPTG
CCDC149
TYMS
LOC441454
MAMDC2
ADSL
COPS3
SMARCD1
NUFIP2
TMPRSS11E
RNF8
SNX13
COPB2
HNRNPU
PDP2
SBNO1
NCAPH
PDP1
LAMP2
RARS
SDSL
C19orf46
TARS2
MAP3K7
PSG9
RBM14
PDCD2
TMED8
TLK2
PSTPIP1
S100A5
PTMA
ERVH-6
GINS3
ANXA4
MFI2
NAP1L4
CFB
LOC100506676
DDX52
SFTA1P
MTHFD2
LOC100128893
HSF2
FUS
TADA1
GNL3L
CCDC94
KLF3
OTUB2
BCL7A
LOC100506130
RPS6KA4
RPL6
TMEM53
MYLK
VASN
PPP1R14D
SETMAR
SERTAD3
ANXA7
PER3
HRH1
PLOD1
TNNC1
MAD2L1
SENP1
C19orf48
MAPRE2
TNPO2
MGLL
CD46
PEX11G
CCZ1B
TBP
IL22RA1
HOXB5
DCUN1D3
